epoch,phase,bucket_acc,bucket_ce,bucket_distance_l1,bucket_entropy,bucket_expectation_l1,bucket_index_l1,bucket_prior_kl,calorie_from_map_l1,calorie_mae,calorie_map,calorie_map_l1,calorie_mse,calorie_rmse,loss,lr,scheduler_metric,segmentation,segmentation_dice,time_sec,total_calories,volume,volume_mae
1,train,0.5542674731182796,0.6289110068351992,0.422167132858948,0.5888352958104943,2.382213352187988,0.4221671315771277,0.1008048739825045,0.7983897160137853,130.12350472070838,0.1749216839270566,0.1749216863705266,34545.678965578794,168.00379090668054,0.6455277356635842,0.0001,,0.6467180018142987,0.7371494457606347,89.68781924247742,0.2630626203752653,0.0782130952443807,0.0782130947837265
1,val,0.5511904756228129,0.7380355057262239,0.3857238491376241,0.4110907557464781,1.0310068130493164,0.3857238533950987,0.2277821981835933,0.546121514978863,93.07739984421502,0.2429199658689044,0.2429199701263791,20885.81002371652,135.35053507486978,0.443212350209554,0.0001,135.35053507486978,0.540825210866474,0.8470366710708255,10.041763544082642,0.172605860091391,0.0923864954993838,0.0923864940802256
2,train,0.5002016130314079,0.8648234424732064,0.4189077014884641,0.3517520810647677,0.7303512293484903,0.4189076998861887,0.3966337760049169,0.4947047466712613,94.50573744825138,0.26106903645941,0.2610690410258949,22635.41173660114,132.16687899763866,0.5676095422269519,0.0001,,0.4610408858586383,0.8744624779429487,92.7154414653778,0.1652649204617226,0.0906725605569219,0.0906725596356135
2,val,0.5511904756228129,0.6999629806904566,0.3625812686624981,0.3594741111709958,0.8390442728996277,0.3625812757582891,0.2624860200143996,0.5820706955024174,97.98799823579334,0.2896223664283752,0.2896223692666916,18144.685570126487,131.01524353027344,0.5595758268327424,0.0001,131.01524353027344,0.4593920225188845,0.8654369030679975,10.535327434539797,0.1668656181011881,0.102771945297718,0.1027719467168762
3,train,0.5006048387737685,0.92630970013398,0.4225336075710353,0.3094260490709735,0.5666766208346172,0.4225336070903527,0.465341275257449,0.4558440800155363,92.01419186335738,0.2683761816031189,0.2683761892940408,20869.082734795025,127.1313783994285,0.6649868726730347,0.0001,,0.4004885264301813,0.8842296340773182,90.4291353225708,0.1556387641216798,0.0906630034648603,0.0906630034248034
3,val,0.5511904756228129,0.7921824568793887,0.374505402076812,0.3243236059234256,0.6530869702498118,0.374505402076812,0.3284068689459846,0.3993948130380539,100.88273765927268,0.2613922577528726,0.2613922605911891,17168.505929129464,127.12030501592729,0.6393374898216941,0.0001,127.12030501592729,0.4248489354337965,0.867634239650908,13.736011028289797,0.1611437967845372,0.1214940249919891,0.1214940253467787
4,train,0.4995967742576394,0.9581996893049568,0.4247451816355028,0.2949361751476924,0.5197731793247243,0.4247451809144789,0.4971907795757376,0.4125939428165395,87.50727848340107,0.2819089256627585,0.2819089283065129,20236.49214746619,121.99566970332975,0.7645611815179638,0.0001,,0.3688011537956935,0.8924168553403629,89.40869402885437,0.1456426599173135,0.0916257271923685,0.0916257273525961
4,val,0.5511904756228129,0.8528883599099659,0.3820469450382959,0.2854292115994862,0.4883050350915818,0.3820469407808213,0.394660007031191,0.3801102297646658,81.56594412667411,0.333395215727034,0.3333952214036669,15085.873767671132,115.2950948079427,0.6973970037518126,0.0001,115.2950948079427,0.3825608846687135,0.8903297100748334,10.87518572807312,0.1314955573706399,0.0835658645346051,0.083565863825026
5,train,0.5002016130314079,0.9503138820009848,0.4232354345981792,0.2901449076911455,0.4883556638353614,0.4232354340373829,0.4986185981461438,0.38858101324689,82.48018713920347,0.293792138016352,0.2937921460277291,18436.101590064263,115.96332736681866,0.8507213526703292,0.0001,,0.3514608944295555,0.8963010734127413,94.2006058692932,0.1316698552559941,0.0916153147255861,0.0916153149258705
5,val,0.5511904756228129,0.9138489053362892,0.3773687758616039,0.2616685444400424,0.5077298539025443,0.3773687815382367,0.4146518416347958,0.3562515562488919,80.67435073852539,0.3223417287781125,0.3223417358739035,14705.957647414434,114.32675061907086,0.8229025111053929,0.0001,114.32675061907086,0.3699911563169388,0.8864932627904982,12.04261827468872,0.1297760843521072,0.0899439026557263,0.0899439019461472
