epoch,phase,loss,lr,mae,rel_err_pct,rmse,time_sec
44,train,29.925093645038025,0.0001,29.925094604492188,12.677128281280869,82.10002176746819,47.874419927597046
44,val,48.4382749152906,0.0001,48.43827438354492,20.519842165261675,77.58799502923277,5.400489330291748
45,train,29.195929755265464,0.0001,29.1959285736084,12.368232639210666,82.73953743336676,49.30069231987
45,val,43.08483754938299,0.0001,43.08483505249024,18.251971736089985,75.6363305045102,5.777474641799927
46,train,28.51907643918637,0.0001,28.51907539367676,12.081498221057874,82.41710442355094,47.63147306442261
46,val,46.44027467207475,0.0001,46.44027328491211,19.673431600233528,84.68715694118707,5.220810174942017
47,train,29.152773659959788,0.0001,29.152772903442383,12.349950659688464,82.393423703177,47.60552978515625
47,val,50.38335605968128,0.0001,50.38335800170898,21.34383536797002,87.44147037983464,5.3218302726745605
48,train,28.89469323977076,0.0001,28.89469146728516,12.240619961943864,81.98474872461036,47.26675891876221
48,val,49.24797196821733,0.0001,49.24797058105469,20.86285269538818,88.38303866374758,5.81043815612793
49,train,28.70959016690752,0.0001,28.709590911865234,12.162206058261752,82.14292695794782,47.68794512748718
49,val,44.49088213371508,0.0001,44.49087905883789,18.847612300392733,82.47652956864455,5.10871434211731
50,train,28.273476945511018,0.0001,28.27347755432129,11.977455932929324,81.81511407206494,47.51014494895935
50,val,45.89444642500444,0.0001,45.89444732666016,19.44220407085569,80.10784966609077,5.751532077789307
51,train,27.20694217874546,0.0001,27.20694160461425,11.525640717982464,80.9855039835448,46.72692823410034
51,val,47.65075015443744,0.0001,47.65074920654297,20.18622391525359,84.46268302758769,5.822158575057983
52,train,26.34096525044553,0.0001,26.340967178344727,11.158789116167329,79.35940422572803,49.54589247703552
52,val,46.85798418449633,0.0001,46.85798263549805,19.85038526041365,82.32900425370302,5.934086561203003
53,train,26.828142704305424,0.0001,26.828144073486328,11.365171220451774,80.3405289124829,46.77275013923645
53,val,46.093210231896606,0.0001,46.09320831298828,19.52640492482853,85.23131725725146,5.79334568977356
54,train,25.38362116572833,0.0001,25.383623123168945,10.753230719203623,79.60048864780134,45.63778638839722
54,val,46.49942328713157,0.0001,46.49942779541016,19.698491147342324,84.32598113126227,4.887098073959351
55,train,25.793336488100817,0.0001,25.793336868286133,10.9267972116108,80.14405669928837,47.721826791763306
55,val,48.19206522161311,0.0001,48.19206619262695,20.415541314710577,78.65318329341477,5.72155237197876
56,train,25.77696649313776,0.0001,25.776968002319336,10.919862890552746,80.03957456217361,38.39443397521973
56,val,43.47751663670395,0.0001,43.477516174316406,18.41832272079575,75.97506465425845,4.375897169113159
57,train,25.14784796358359,0.0001,25.14784812927246,10.653349670115972,79.0976854759749,37.67204308509827
57,val,42.4415428277218,0.0001,42.44154357910156,17.979455019336786,78.11331475111173,4.240567207336426
58,train,25.54866025969637,0.0001,25.548660278320312,10.823145191143755,79.79378634858575,38.15173554420471
58,val,45.15191056222627,0.0001,45.15191268920898,19.12764510366189,81.81365485720431,4.587422609329224
59,train,24.57167459481493,0.0001,24.571674346923828,10.40926593211342,78.4851822201172,37.73725557327271
59,val,40.931469102339314,0.0001,40.93146896362305,17.339744105565796,72.77297076138571,4.7019407749176025
60,train,23.85482013329914,0.0001,23.85481834411621,10.10558517096942,77.94930243433869,38.25443601608277
60,val,47.215054090095286,0.0001,47.21504974365234,20.00164912757201,80.38544838775238,4.384433031082153
61,train,24.292954722959987,0.0001,24.29295539855957,10.291192592345032,78.64374031431237,36.67303085327149
61,val,42.486821099483606,0.0001,42.48682022094727,17.99863550328818,74.33457738180294,4.627573251724243
62,train,23.75585806361753,0.0001,23.755857467651367,10.063662505649445,78.77015181149679,36.92222619056702
62,val,41.23442220976858,0.0001,41.23442077636719,17.46808318164365,76.47700264519884,4.894837379455566
63,train,24.22132317899453,0.0001,24.221323013305664,10.260847059642137,76.40078265203668,38.248754262924194
63,val,48.09658279418945,0.0001,48.09658432006836,20.37509245521917,87.93650330369778,4.965847253799439
64,train,23.779905875363333,0.0001,23.779905319213867,10.073849865227622,78.07291701412052,36.93302893638611
64,val,42.90301691691081,0.0001,42.903018951416016,18.174949221464367,74.04273536381709,3.597935438156128
65,train,23.634980409153385,0.0001,23.634979248046875,10.01245502521899,78.57203353054445,38.25633454322815
65,val,48.04162780299331,0.0001,48.0416259765625,20.351810524787982,85.13439799902417,4.87787389755249
66,train,22.46275108542908,0.0001,22.46274948120117,9.51586487819208,76.69181362664304,36.71006894111633
66,val,42.746062353885534,0.0001,42.74605941772461,18.10845666163084,75.52693797166015,4.707822799682617
67,train,22.17669302558257,0.0001,22.17669486999512,9.394683941268102,77.56297214803917,39.4547905921936
67,val,42.26720710523201,0.0001,42.26720428466797,17.905599894427635,73.52074404334806,4.673311471939087
68,train,21.51257381760312,0.0001,21.5125732421875,9.11334297371686,76.30767222136808,37.14362740516663
68,val,48.36507485129616,0.0001,48.36507415771485,20.48883245032837,89.28937113047107,4.973897218704224
69,train,21.945164946996,0.0001,21.94516563415528,9.296601517055212,75.80026179044502,37.494821310043335
69,val,42.74237874348958,0.0001,42.74237823486328,18.106897207000024,75.92678036478631,4.627071142196655
70,train,21.00686611214069,0.0001,21.006866455078125,8.899111075785365,75.27423171934404,38.61544895172119
70,val,43.469025791052616,0.0001,43.469024658203125,18.41472547104633,78.6818777777005,4.392156600952148
71,train,21.75910381098789,0.0001,21.75910186767578,9.21777956954482,76.0144768027364,35.883655309677124
71,val,43.22918865319454,0.0001,43.22918319702149,18.31312174979972,74.19383792430136,4.833727836608887
72,train,22.108295277553776,0.0001,22.10829734802246,9.365708789422168,76.71775075724001,39.23910093307495
72,val,41.01490988297896,0.0001,41.01491165161133,17.375092821207623,74.48168228560462,4.847378969192505
73,train,21.194609810928704,0.0001,21.194610595703125,8.978644877974403,75.54922921616243,37.06575655937195
73,val,41.44182554302794,0.0001,41.44182586669922,17.555945925972356,73.4511423498641,4.486504077911377
74,train,21.08181745676882,0.0001,21.081817626953125,8.93086254167878,75.33549635941048,37.97427296638489
74,val,43.39607377485795,0.0001,43.39607238769531,18.383820797098533,74.47442474706502,4.3077239990234375
75,train,22.3514327913021,0.0001,22.351430892944336,9.46870713175638,76.80215997837398,36.0825674533844
75,val,42.65579325358073,0.0001,42.65579605102539,18.07021851088032,74.16845993560032,4.953527450561523
76,train,20.358404460097805,0.0001,20.3584041595459,8.624403850472136,74.46129775447947,38.34172487258911
76,val,40.82427573926521,0.0001,40.82427597045898,17.294334079528706,72.13074067275339,4.684680938720703
77,train,20.12447983327538,0.0001,20.12447929382324,8.525306568737816,74.49089578389764,37.681745529174805
77,val,39.74194248083866,0.0001,39.741943359375,16.83582694581249,72.52307351047837,4.610144853591919
78,train,19.869899101128883,0.0001,19.86989974975586,8.417459372911484,74.30052731559178,36.5854058265686
78,val,40.819464735551314,0.0001,40.81946563720703,17.292296284410103,73.11445904261174,4.487950563430786
79,train,20.08828697846795,0.0001,20.088287353515625,8.50997462489296,74.4451513962209,39.05627918243408
79,val,44.90167622421727,0.0001,44.90167617797852,19.021637741100285,82.19898624583973,4.701359987258911
80,train,19.68506475634848,0.0001,19.6850643157959,8.339157782283099,74.22330249195666,37.62081170082092
80,val,42.83553700302586,0.0001,42.83553695678711,18.146361913258097,77.54623117050886,4.698750257492065
81,train,18.99152938573048,0.0001,18.99152946472168,8.04535652982901,73.54690321594954,37.42166996002197
81,val,41.16356651999734,0.0001,41.16356658935547,17.43806731603465,75.94543425628035,4.627882480621338
82,train,19.370401998320816,0.0001,19.37040138244629,8.205857539655351,72.86454014771176,37.17248272895813
82,val,51.65016245986476,0.0001,51.65016555786133,21.880491378879395,95.2224574680259,4.398183107376099
83,train,19.74192780260285,0.0001,19.741928100585938,8.363246912288199,74.66866590457305,38.08756446838379
83,val,40.809826983827534,0.0001,40.8098258972168,17.288212614097088,75.47632920016216,4.689022779464722
84,train,18.25746732576929,0.0001,18.25746726989746,7.734386732299005,73.47030517282136,37.697611808776855
84,val,42.02537275372129,0.0001,42.02537155151367,17.803152613266732,73.35714686445861,4.890323638916016
85,train,19.25636638936772,0.0001,19.25636482238769,8.157548382417072,74.37208830960208,36.74754071235657
85,val,41.40166871041963,0.0001,41.40166473388672,17.538932518352482,68.59510249236092,4.596482276916504
86,train,19.43896495677807,0.0001,19.43896484375,8.234902988160812,74.67594052805762,38.051642179489136
86,val,42.588626792214136,0.0001,42.588626861572266,18.041763715917288,75.15598037893425,4.937185049057007
87,train,19.132790631637832,0.0001,19.132789611816406,8.10519837926743,75.3021615051238,37.47905373573303
87,val,43.35406709150835,0.0001,43.35406494140625,18.36602523814051,77.47515352719542,4.56625509262085
88,train,18.45322807260636,0.0001,18.45322799682617,7.8173165903499635,73.64077916120083,38.02910709381104
88,val,40.75084903601444,0.0001,40.75085067749024,17.26322901970088,74.93297134981704,4.784637689590454
89,train,17.92641347249349,0.0001,17.92641258239746,7.5941424725222335,72.20870562452113,37.16498708724976
89,val,40.27160045739376,0.0001,40.27159881591797,17.060204186920885,72.99664884217289,5.059357166290283
90,train,17.64066785048154,0.0001,17.640668869018555,7.473093240833919,71.32076392739705,38.73713731765747
90,val,38.959031561649205,0.0001,38.95903015136719,16.50416245813461,69.49442493938813,4.672742605209351
91,train,17.69141275296709,0.0001,17.6914119720459,7.494589474512368,72.94102792453297,37.6605339050293
91,val,39.714924321030125,0.0001,39.71492767333984,16.82438232643901,74.20590349346371,4.935586214065552
92,train,17.14289530038031,0.0001,17.142894744873047,7.262221846430789,72.47993728331826,35.954936265945435
92,val,40.71879908243815,0.0001,40.71879577636719,17.24964964429911,75.29331641051382,4.837605714797974
93,train,17.92446640220154,0.0001,17.924467086791992,7.593318304789862,71.14453543228039,37.04090452194214
93,val,41.73390371149237,0.0001,41.73390197753906,17.67967774282488,74.3650039238468,4.9723732471466064
94,train,17.45109364609124,0.0001,17.451093673706055,7.392783751367353,71.95380530351574,38.82468557357788
94,val,41.26211312033913,0.0001,41.26211166381836,17.479813835700707,73.60459381362519,4.725184679031372
95,train,18.199425669069644,0.0001,18.199426651000977,7.709799061616581,72.59208524242673,37.06406903266907
95,val,39.050449255741,0.0001,39.05044937133789,16.54289026147905,70.44007176982076,4.677808046340942
96,train,16.974184661762482,0.0001,16.974184036254883,7.190751151890121,70.68471618081593,37.13237857818604
96,val,42.86354740027225,0.0001,42.86354446411133,18.15822669657356,78.25343193352609,4.495053768157959
97,train,16.422073030953456,0.0001,16.42207145690918,6.956860429518814,70.91361450847256,37.867074728012085
97,val,39.38866852269028,0.0001,39.388668060302734,16.686169397724623,71.74260564576498,4.784246206283569
98,train,16.95951563453032,0.0001,16.959514617919922,7.18453676558652,72.20267697599584,36.91880464553833
98,val,39.06330943252101,0.0001,39.06331253051758,16.548339464603504,70.26010895348975,4.559927701950073
99,train,17.02719568580088,0.0001,17.027196884155273,7.2132089145896705,70.94419365445808,37.24930810928345
99,val,36.879001478715374,0.0001,36.87900161743164,15.623002719089534,69.27975937165017,4.456180810928345
100,train,16.48786479937107,0.0001,16.487863540649414,6.984731843009434,71.40810651306509,37.10477018356323
100,val,42.572860139789,0.0001,42.57286071777344,18.03508472525496,79.8282427455581,5.155592203140259
101,train,16.183406679558033,0.0001,16.183406829833984,6.855755248946316,71.8198429666203,38.534239292144775
101,val,40.40331404714873,0.0001,40.40331268310547,17.116001958415854,72.65177069525731,4.631469488143921
102,train,16.81031871628681,0.0001,16.810319900512695,7.121333604612155,73.39848032529352,36.99106764793396
102,val,39.488985096324576,0.0001,39.48898696899414,16.72866736444076,69.38746720747739,4.900760173797607
103,train,16.13074352380001,0.0001,16.1307430267334,6.833445351634043,71.79551651326321,38.09075903892517
103,val,41.54400416287509,0.0001,41.54400634765625,17.599232508087287,75.299801185619,4.668731689453125
104,train,16.363946789442892,0.0001,16.36394691467285,6.932237206502837,71.13489880589555,37.615888595581055
104,val,44.02800586584843,0.0001,44.02800750732422,18.651526636716056,79.53384696152953,4.715135812759399
105,train,16.42538508148707,0.0001,16.425384521484375,6.9582639386865885,71.40610298124909,37.294530153274536
105,val,42.9915371056759,0.0001,42.99153518676758,18.212447237270936,77.66724959824604,4.88810658454895
106,train,16.069116477452546,0.0001,16.069114685058594,6.807337818692215,71.76930747954692,36.53897285461426
106,val,40.62104785803592,0.0001,40.62104797363281,17.208240871801802,72.43263303321922,4.6099934577941895
107,train,15.853959597963277,0.0001,15.853959083557127,6.716191735556332,69.9460590160375,37.14642691612244
107,val,40.3733024597168,0.0001,40.3733024597168,17.103288767140633,72.96129846856311,5.01720142364502
108,train,16.049332512107362,0.0001,16.049333572387695,6.798957972072188,70.59893047614106,37.986045598983765
108,val,41.84264371467359,0.0001,41.84264373779297,17.725743871017524,75.70520669222495,4.798853158950806
109,train,16.25691074217209,0.0001,16.25691032409668,6.886893437085935,71.26610289524045,37.252273082733154
109,val,38.69937751076439,0.0001,38.69937515258789,16.394165154139355,69.55860416988325,3.8859283924102783
110,train,15.430902264977144,0.0001,15.430902481079102,6.536972826117974,71.3263981855596,36.4765899181366
110,val,37.74538370768229,0.0001,37.745384216308594,15.990027234515372,71.23470230512653,4.800801038742065
111,train,15.476141552652171,0.0001,15.476141929626465,6.55613755392215,69.48471054843648,38.454503536224365
111,val,39.96877087679776,0.0001,39.96876907348633,16.9319168233282,73.50246461641609,4.32080864906311
112,train,15.259001521229342,0.0001,15.25900173187256,6.464150738898489,71.05875512340123,38.8456552028656
112,val,39.17941625190504,0.0001,39.17941665649414,16.59752450205777,71.53914056523534,4.4485578536987305
113,train,15.533230094395904,0.0001,15.533230781555176,6.580322028821778,71.05525400062793,38.57956266403198
113,val,38.92069420092034,0.0001,38.92069625854492,16.487923121777072,69.66078874288785,4.718188285827637
114,train,15.734578273272271,0.0001,15.734577178955078,6.665618137072982,71.34601192756853,36.92703676223755
114,val,39.28022073687929,0.0001,39.28022003173828,16.640227702699413,72.06585394406632,4.562084674835205
115,train,15.6890868228694,0.0001,15.689085960388184,6.646346752268145,70.7505762730506,38.385048627853394
115,val,40.01021344733961,0.0001,40.010215759277344,16.949474828057486,74.01520773842697,4.42077374458313
116,train,14.847279141487096,0.0001,14.847278594970703,6.289733010504987,68.78815702484694,38.24846339225769
116,val,37.79484625151663,0.0001,37.79484939575195,16.010982103114056,68.95374992635462,4.438567161560059
117,train,15.00711624196884,0.0001,15.007116317749023,6.357444853779976,70.0957004855683,37.1194486618042
117,val,37.77420677416252,0.0001,37.774208068847656,16.00223784507538,70.42121803276872,4.360649347305298
118,train,15.13665477033416,0.0001,15.136655807495115,6.412321496634645,69.45916206889125,37.984033823013306
118,val,41.29643790505149,0.0001,41.29644012451172,17.494356356138706,75.28372116118464,4.169026136398315
119,train,15.268245512066466,0.0001,15.268244743347168,6.468066343634836,69.4202449589185,39.02608156204224
119,val,40.01111466378877,0.0001,40.01111602783203,16.94985620763559,75.00717088114808,4.514444828033447
120,train,14.496872392647996,0.0001,14.496871948242188,6.141290705813859,69.22173385216524,37.81356167793274
120,val,39.98066316084428,0.0001,39.98066329956055,16.93695555860164,70.3600707133048,3.6018967628479004
121,train,14.278666945820303,0.0001,14.278666496276855,6.048852618556346,68.68390288579268,37.745396852493286
121,val,38.86974843343099,0.0001,38.8697509765625,16.466341239295744,69.8111745901489,4.587226390838623
122,train,14.11660851115731,0.0001,14.11660861968994,5.9802002544573565,69.01102436839349,38.382442235946655
122,val,39.07258261478309,0.0001,39.07258224487305,16.552266381445857,67.94690022363051,4.634839296340942
123,train,15.044179525279036,0.0001,15.044179916381836,6.3731460570892375,69.90398688781993,37.50819206237793
123,val,38.14052769054066,0.0001,38.14052581787109,16.157420549000285,68.86308880670398,4.591246604919434
124,train,14.437529305095223,0.0001,14.437528610229492,6.116151165953776,68.15929469357059,37.65254497528076
124,val,39.15900109030984,0.0001,39.15900039672852,16.588875588913623,71.79506764591318,4.290482521057129
125,train,14.040861876645073,0.0001,14.04086208343506,5.948111849402768,67.79428758890752,37.64076447486877
125,val,37.78820701367928,0.0001,37.788211822509766,16.00817023673311,70.93282611254467,4.212586402893066
126,train,14.555079356106845,0.0001,14.555079460144045,6.1659490771596,71.27979777126545,38.50449681282044
126,val,38.66216666481712,0.0001,38.66216659545898,16.37840254225445,68.18937611992794,4.472518444061279
127,train,13.982350276214907,0.0001,13.982349395751951,5.923324196844105,67.59124330765783,37.48394727706909
127,val,38.196649054324986,0.0001,38.19665145874024,16.18119698007088,69.47722971750349,3.725343942642212
128,train,13.68829561676642,0.0001,13.688295364379885,5.798754476126432,69.71864494613331,38.72669291496277
128,val,38.3454919757265,0.0001,38.34549331665039,16.244250659640816,71.02531390176146,4.391989469528198
129,train,13.128391979358817,0.0001,13.128392219543455,5.561563446791527,68.15160747599795,38.61938977241516
129,val,38.13859028671727,0.0001,38.13858795166016,16.156599613298262,67.59537171540482,4.289720773696899
130,train,13.737998807630955,0.0001,13.73799991607666,5.819810749677161,69.0663707908469,38.138664960861206
130,val,39.48536467118696,0.0001,39.4853630065918,16.72713215003737,73.2803304846362,4.063345909118652
131,train,13.813504511900623,0.0001,13.813505172729492,5.851796941772784,67.56586774677729,37.43354344367981
131,val,38.746783909653175,0.0001,38.74678421020508,16.414248990566005,68.7983601219444,4.491484880447388
132,train,13.625496535831028,0.0001,13.625496864318848,5.77215123053381,70.00815382198348,37.24509358406067
132,val,41.10404824921579,0.0001,41.10404968261719,17.412854247485516,74.57598238332164,4.55838680267334
133,train,13.600737431715634,0.0001,13.600736618041992,5.761662080124218,67.42326005240143,39.01625895500183
133,val,38.44343532215465,0.0001,38.44343185424805,16.285740232896202,71.10687378868515,4.695150375366211
134,train,13.33701810323028,0.0001,13.337018966674805,5.649943719978479,67.22561055761227,36.18767929077149
134,val,36.942954947731714,0.0001,36.94295501708984,15.65009521327145,66.53515063131104,4.3069047927856445
135,train,14.023640922906022,0.0001,14.023639678955078,5.940815944952325,68.13973106212521,38.57342863082886
135,val,39.28356959025065,0.0001,39.2835693359375,16.641646564011175,71.88015946155622,4.505449771881104
136,train,13.694705077534172,0.0001,13.69470500946045,5.801469785601565,66.65572257175299,38.51554894447327
136,val,37.10312636404326,0.0001,37.103126525878906,15.71794845787093,68.54822663643459,4.361335515975952
137,train,13.44014884614784,0.0001,13.440149307250977,5.693632689869991,66.40035635611265,38.461488485336304
137,val,42.1695866209088,0.0001,42.16958618164063,17.864246066445812,81.62411166725644,3.820232391357422
138,train,13.02627259713632,0.0001,13.026272773742676,5.518302720917815,67.8022385669345,37.56590986251831
138,val,42.49216100519354,0.0001,42.49216079711914,18.000897924514227,79.84987439818707,4.258876085281372
139,train,13.684402649490922,0.0001,13.684404373168944,5.797106140661689,67.78723967887504,37.578274965286255
139,val,37.62918315078273,0.0001,37.62918472290039,15.94080179668207,67.77557318320886,4.385601043701172
140,train,12.397480541447598,0.0001,12.397480010986328,5.25192807378114,65.89630303671254,38.43953227996826
140,val,38.84318810665246,0.0001,38.84318923950195,16.455088925726482,70.39125450606417,4.59672474861145
141,train,12.5644257131249,0.0001,12.564425468444824,5.322650957305818,66.98707023094083,36.13861632347107
141,val,38.306184248490766,0.0001,38.30618667602539,16.22759923941711,70.94937262980201,4.531485319137573
142,train,13.087592608519277,0.0001,13.08759307861328,5.544279760635352,67.16328778851211,38.61794686317444
142,val,38.33504208651456,0.0001,38.33504486083984,16.239824394113572,72.42147215368001,4.510571002960205
