epoch,phase,bucket_acc,bucket_ce,bucket_distance_l1,bucket_entropy,bucket_expectation_l1,bucket_index_l1,bucket_prior_kl,calorie_from_map_l1,calorie_mae,calorie_map,calorie_map_l1,calorie_mse,calorie_rmse,loss,lr,scheduler_metric,segmentation,segmentation_dice,time_sec,total_calories,volume,volume_mae
1,train,0.5005376345367842,0.6360860885150971,0.4275752746610231,0.5925206247196403,2.294771235476258,0.4275752749814782,0.1049198005749012,0.6866474045060014,125.60547238011516,0.1999326795339584,0.1999326824981679,32682.86731613324,162.5944251193795,0.6209811129152574,0.0001,,0.6230058442520839,0.7777331936103041,67.07822251319885,0.2516918161944035,0.1092216937292006,0.1092216938894282
1,val,0.4690476201829456,0.7162014416285923,0.4276347642853146,0.5037138022127605,1.557298569452195,0.4276347657044728,0.2200867916856493,0.4858464804433641,119.22759319487072,0.2941605306807018,0.29416053209986,26468.952706473214,157.88002704438708,0.5446833523837002,0.0001,157.88002704438708,0.5312826945668175,0.8569924235343933,7.322335958480835,0.2353279427403495,0.0991734372717993,0.0991734369170098
2,train,0.5,0.8580869848048815,0.4187379367248986,0.3549393548439907,0.7238787614530132,0.418737935202737,0.3927344013285893,0.4748810070656961,93.8026612804782,0.2573376096064044,0.2573376155348234,22116.77829668599,130.91675097967988,0.5605469634637287,0.0001,,0.4634567302080892,0.877012239989414,59.70111298561096,0.1632671089021749,0.0956467382049047,0.0956467384853029
2,val,0.4690476201829456,0.928758429629462,0.4454155720415569,0.3456025889941624,0.6666076793557122,0.4454155649457659,0.4706805213576271,0.514114186877296,96.71986389160156,0.3266877248173668,0.3266877375897907,19218.65108816964,133.5002495901925,0.5871529676697471,0.0001,133.5002495901925,0.4440416211173648,0.8777320697194054,7.170390129089356,0.1757180836229097,0.095939532986709,0.0959395322771299
3,train,0.4995967742576394,0.9252595172453952,0.4213644549731285,0.3078870302246463,0.5501699937928107,0.4213644552935836,0.4661319417658672,0.4368972663757621,87.88750898709861,0.2618174266911322,0.2618174317382997,19588.760269657258,121.30927879579606,0.6453791137094851,0.0001,,0.4006590110960827,0.8899168118994724,59.27059030532837,0.1440340898810855,0.0933661043483723,0.0933661044284861
3,val,0.4690476201829456,0.8706865594500587,0.435993132846696,0.3707444440750849,0.7341602614947728,0.4359931371041706,0.4170043830360685,0.4160361417702266,116.92922465006512,0.288176912636984,0.2881769168944585,22483.376116071428,146.03755333310082,0.7385482000582146,0.0001,146.03755333310082,0.3954294579369681,0.8705303583826337,7.151919603347778,0.211817446563925,0.0763006896844932,0.0763006907488618
4,train,0.4997983871288197,0.9510758456683928,0.4245015023055897,0.2971169552815857,0.5105581222682871,0.4245015019851346,0.4954107297604443,0.4293592590638386,86.65564932874454,0.2592579557370114,0.2592579639086159,19462.268147786457,120.38228619483208,0.7609783141299932,0.0001,,0.3753031841529313,0.8921298932644629,58.88066458702088,0.1415508402491449,0.093897864382754,0.0938978641824696
4,val,0.4690476201829456,1.068241658664885,0.4518848820811226,0.2733253716003327,0.4796577479158129,0.4518848842098599,0.5964601564975012,0.5155040479841686,95.01408477056594,0.3042424534048353,0.3042424605006263,19834.94884672619,132.41818364461264,0.8473491220763235,0.0001,132.41818364461264,0.3740387970492953,0.8917603606269473,7.097344875335693,0.1729010774620941,0.1085144863242194,0.1085144873885881
5,train,0.4997983871288197,0.9575882286474268,0.4245559202647337,0.2928076575520218,0.4955521362923806,0.4245559213863265,0.5032222320636114,0.4183791026633273,86.10798977267358,0.2896138730869498,0.2896138796562789,18885.91754872312,118.76820757055796,0.8736449706434,0.0001,,0.368488537367954,0.8932822250550793,59.21767568588257,0.1381012993934814,0.0932453327601955,0.0932453323996836
5,val,0.4690476201829456,1.035150720959618,0.4477266981488182,0.2816846065578006,0.4563591182231903,0.4477266981488182,0.5741312376090458,0.4453569544213159,85.28641927809943,0.2909291287263234,0.2909291344029562,16352.451392764136,119.29877689906527,0.9073338924032268,0.0001,119.29877689906527,0.3606000372341701,0.8987084314936683,7.069620609283447,0.1411331585120587,0.1015758070917356,0.1015758067369461
6,train,0.5,0.9415736872983236,0.420429932975,0.2892983666350764,0.4803557846174445,0.4204299338562514,0.4965416856751006,0.3881226834911172,81.23552474155221,0.2597316243956166,0.2597316314456283,17861.528023012223,113.48416268953711,0.8416436089008345,0.0001,,0.3502638101257304,0.8974589256830113,59.65917897224426,0.1285030278928017,0.091380603691583,0.0913806033711279
6,val,0.4690476201829456,1.1049405818893796,0.4593575568426223,0.2620613972345988,0.4021721468085334,0.4593575596809387,0.6439500039532071,0.3804113637833368,86.84035292125884,0.2450242510863713,0.2450242567630041,20264.5169968378,130.1268657502674,0.9183570832917184,0.0001,130.1268657502674,0.3606393791380383,0.8937403048787799,7.162599563598633,0.1651766708209401,0.1014921626164799,0.1014921629712695
7,train,0.4995967742576394,0.9446303447087606,0.4206488257454288,0.2858734140473027,0.4539745581406419,0.4206488266266802,0.5013749277399432,0.3425035705809952,76.13075998777984,0.2568474331850646,0.2568474383123459,16707.66325263567,108.41141311071252,0.8044310092926026,0.0001,,0.3373580898648949,0.9014616637460648,59.122732400894165,0.1164107359545205,0.0911700550907401,0.0911700549305126
7,val,0.4690476201829456,1.1543403835523696,0.4699086589472634,0.2491481850544611,0.3727799483707973,0.4699086674622127,0.6951096675225666,0.3905453022037233,79.6341205778576,0.2339753487280436,0.2339753487280436,15996.995884486609,116.47940063476562,0.8983634638063835,0.0001,116.47940063476562,0.3381756047407786,0.903044819831848,7.10718035697937,0.1338592120224521,0.1015929061742056,0.1015929054646264
8,train,0.5002016130314079,0.9544584324923896,0.4211525603808382,0.2829205618910892,0.4426388482573212,0.4211525587785628,0.512276074618742,0.3371209961272055,76.5275582959575,0.2628641140557105,0.2628641189426504,16377.91902406754,107.71408887063303,0.8011759845496027,0.0001,,0.3305751091690473,0.9037503606529648,59.34895586967468,0.1155324744220863,0.0920139786697203,0.0920139786697203
8,val,0.472023810659136,0.8407070196810222,0.4145392236255464,0.3485877024275916,0.7127826724733625,0.4145392285926001,0.4089417109886805,0.3371773660182953,95.9796164376395,0.2341752073594502,0.234175213036083,17282.343656994046,129.14984239850725,0.9075935750296622,0.0001,129.14984239850725,0.3445268528802054,0.8990103943007333,7.153414011001587,0.1661580130457878,0.0830792720828737,0.0830792722602685
9,train,0.5002016130314079,0.9478783320675614,0.4200207575835207,0.2825589906624568,0.4377457062082906,0.4200207602272751,0.5084131572555791,0.3309582862802731,74.60750040443995,0.2589675208093017,0.258967525936583,15808.535741662468,104.6028959417856,0.7901348533052387,0.0001,,0.3258157487838499,0.9035161506104212,59.28186559677124,0.110637922410763,0.0923781171441078,0.0923781169838802
9,val,0.4690476201829456,1.092147784573691,0.4567598437979108,0.2609659213395345,0.3806239025933401,0.4567598516032809,0.6351374593519029,0.3519944761480604,75.06233088175456,0.2578202074482327,0.2578202124152864,13308.364839099702,108.44652775355748,0.8453845461209615,0.0001,108.44652775355748,0.3334324984323411,0.8967129190762838,7.192835330963135,0.1207217950196493,0.0996076947166806,0.0996076940071015
10,train,0.5,0.9470283512466696,0.4192299960601714,0.2805541573512938,0.4267448406386119,0.4192299974221055,0.5111479999557618,0.3294252432802672,72.84365668348087,0.2574462517294832,0.2574462584590399,15479.704474336357,102.56525607775616,0.7802102731534528,0.0001,,0.3177369525355677,0.90613156044355,59.65949606895447,0.1059366270839687,0.0918859019875526,0.0918859019875526
10,val,0.4690476201829456,0.9484788548378718,0.4459721893072128,0.3254080570879437,0.5051385902223133,0.4459721878880546,0.5044325426930473,0.3910851634684063,75.05280412946429,0.2606990174168632,0.2606990181264423,11384.856398809525,102.85754703340076,0.8390813910599911,0.0001,102.85754703340076,0.3377052048842112,0.8980453042756944,7.209663867950439,0.1082226871734573,0.0835840661256086,0.0835840643516608
11,train,0.4999663978815079,0.9454834190427616,0.4192055567137657,0.2812815579355404,0.4300421648608741,0.4192055574347896,0.5070544579817403,0.3243341626979971,71.09739672753119,0.2566541552703867,0.2566541608783506,14830.417878181705,100.38838394739297,0.774419105895842,0.0001,,0.308075677323085,0.9089862303708188,59.46657586097717,0.1022521434251659,0.0918852684478605,0.0918852685279743
11,val,0.4690476201829456,0.9499158830869764,0.4393636413982936,0.3115659583182562,0.4913411282357715,0.4393636385599772,0.5117410073677698,0.3347565333048503,70.2926755632673,0.2740615563733237,0.2740615620499566,11830.395112537202,103.57680602300736,0.8127303968776356,0.0001,103.57680602300736,0.3169069403693789,0.908684423991612,6.953192949295044,0.1109265670002926,0.0912043203910191,0.0912043191492557
