epoch,phase,bucket_acc,bucket_ce,bucket_distance_l1,bucket_entropy,bucket_expectation_l1,bucket_index_l1,bucket_prior_kl,calorie_from_map_l1,calorie_mae,calorie_map,calorie_map_l1,calorie_mse,calorie_rmse,loss,loss_contrast,loss_reconstruction,loss_total,lr,scheduler_metric,segmentation,segmentation_dice,time_sec,total_calories,volume,volume_mae
1,train,0.500134408634196,0.623287625050032,0.4193499509685783,0.5867671075687614,2.286999852106135,0.4193499495265304,0.1148733499169509,0.6649843065008041,115.7253240564818,0.197621813544663,0.1976218178708066,28428.725504557293,152.57990022884903,0.5838343877182264,,,,0.0001,,0.587199237718377,0.7567696770032247,290.10110306739807,0.2203606401760411,0.1142271957810848,0.1142271959413123
1,val,0.4690476201829456,0.7430606966926938,0.4343750320729755,0.4957941046782902,1.5921115818477811,0.4343750334921337,0.2293723630053656,0.5229542581808,132.03023965018136,0.4017916846842992,0.401791696037565,31032.946428571428,172.01248132614862,0.6010826190312704,,,,0.0001,172.01248132614862,0.5479289548737662,0.8379817718551272,25.64266896247864,0.2823514902875537,0.1292747432986895,0.1292747429438999
1,selfsup,,,,,,,,,,,,,,,2.109683489927681,0.3195359734117344,2.2694514823216263,,,,,,,,
2,selfsup,,,,,,,,,,,,,,,0.986931552649826,0.2425738089988308,1.1082184596728253,,,,,,,,
3,selfsup,,,,,,,,,,,,,,,0.542194959296975,0.2313154028948917,0.657852661385331,,,,,,,,
4,selfsup,,,,,,,,,,,,,,,0.3969162520702167,0.1970353880396453,0.4954339467710064,,,,,,,,
5,selfsup,,,,,,,,,,,,,,,0.3396538478392427,0.2064694303578587,0.4428885615961526,,,,,,,,
6,selfsup,,,,,,,,,,,,,,,0.2884001147042038,0.1764513825777397,0.3766258072148087,,,,,,,,
7,selfsup,,,,,,,,,,,,,,,0.2589156283966957,0.1675702123151671,0.3427007344140801,,,,,,,,
8,selfsup,,,,,,,,,,,,,,,0.2298647706066408,0.1674499765278831,0.3135897586903264,,,,,,,,
9,selfsup,,,,,,,,,,,,,,,0.2211197411981962,0.1535771116213773,0.2979082968286288,,,,,,,,
10,selfsup,,,,,,,,,,,,,,,0.2070983127560667,0.1530507337101685,0.2836236790303261,,,,,,,,
11,selfsup,,,,,,,,,,,,,,,0.2000239771860902,0.1466798650160912,0.2733639094137376,,,,,,,,
12,selfsup,,,,,,,,,,,,,,,0.1966037729815129,0.1444717201814856,0.2688396323912887,,,,,,,,
13,selfsup,,,,,,,,,,,,,,,0.182415787891675,0.1346575175962781,0.2497445466697856,,,,,,,,
14,selfsup,,,,,,,,,,,,,,,0.1795102785671911,0.1389777405207516,0.2489991485271402,,,,,,,,
15,selfsup,,,,,,,,,,,,,,,0.1736471894127066,0.1282653019072548,0.2377798401059642,,,,,,,,
16,selfsup,,,,,,,,,,,,,,,0.170778733948546,0.1251058840463238,0.2333316760518217,,,,,,,,
17,selfsup,,,,,,,,,,,,,,,0.1690817576662827,0.1270625568445652,0.2326130362287644,,,,,,,,
18,selfsup,,,,,,,,,,,,,,,0.162885103935516,0.123886546140076,0.2248283772058384,,,,,,,,
19,selfsup,,,,,,,,,,,,,,,0.15912510450649,0.1181551524067437,0.2182026800288949,,,,,,,,
20,selfsup,,,,,,,,,,,,,,,0.1597760867687963,0.1174721338495772,0.2185121535934427,,,,,,,,
1,train,0.500134408634196,0.6239850144552929,0.4213088545747983,0.5912161966164907,2.3057094113801115,0.4213088558566186,0.1133959878195998,0.7086630089468854,114.99129303552772,0.2284708273026251,0.2284708323497926,28023.418317897347,151.0672358030914,0.5858631817580072,,,,0.0001,,0.5857428517392886,0.7930893458986795,66.13714241981506,0.2177674398427048,0.1145210227658671,0.1145210224454121
1,val,0.4690476201829456,0.690834505217416,0.4180185993512471,0.5005705314023154,1.5684257916041784,0.4180186050278799,0.2146838442200706,0.5229934922286442,112.303464617048,0.3967009243511018,0.3967009413810003,24919.33117094494,152.54848298572358,0.5306593468694976,,,,0.0001,152.54848298572358,0.5087266252154395,0.8855195584751311,7.598249197006226,0.2226866018914041,0.1010709365918522,0.1010709362370627
2,train,0.5002016130314079,0.8509228884853343,0.4160572975393264,0.3594254187999233,0.7526634035892384,0.4160572978597815,0.3849028448263804,0.485660228758089,94.19641761369604,0.2940683839141682,0.2940683912045212,21477.844110960603,129.27037589780747,0.5607731301776487,,,,0.0001,,0.4363576607998981,0.8880716315520707,60.76787352561951,0.1607691826679373,0.1044707717273824,0.10447077188761
2,val,0.4690476201829456,1.0289034559613182,0.4592384397983551,0.3042707421949931,0.517270069746744,0.4592384454749879,0.5656126375709262,0.4399355408691224,88.65774209158761,0.3078839253811609,0.3078839225428445,18839.098330543155,128.0546587989444,0.5582838123494929,,,,0.0001,128.0546587989444,0.3899382877917516,0.904654724257333,7.108226776123047,0.1602773313366231,0.1194240649541219,0.1194240645993323
3,train,0.4995967742576394,0.9341607818039516,0.4238457640492788,0.309120723797429,0.5645924095184572,0.4238457616458657,0.4759298682773626,0.4406066995955283,91.7186131220992,0.2712402174709946,0.2712402254823715,21724.109238491263,127.34368432978148,0.6649818428437718,,,,0.0001,,0.3703059054190112,0.8985187465785652,60.90593528747559,0.1587991710872419,0.102776897129833,0.1027768969295486
3,val,0.4690476201829456,1.1568556200890314,0.4629216038045429,0.2472969371648062,0.3874460444563911,0.4629216052237011,0.6770407025303159,0.446983699287687,94.3076415289016,0.2742530717736199,0.2742530717736199,22641.932640438987,139.96282486688523,0.7180914730736704,,,,0.0001,139.96282486688523,0.3633638804867154,0.9055409544990176,7.351839303970337,0.1857874663103194,0.1200346623857816,0.1200346616762025
4,train,0.5002016130314079,0.946706810144968,0.4233457649587303,0.2961883246898651,0.5017180080695819,0.4233457673621434,0.4925184696512196,0.4155045011511413,84.97523759001045,0.2820526612221554,0.2820526677113707,18823.80616678217,118.46282887202436,0.7488541024702566,,,,0.0001,,0.3539445090998885,0.903960725633047,59.78739809989929,0.1375399540048293,0.1009084376436407,0.1009084377237545
4,val,0.4690476201829456,0.944506449358804,0.4452736193225497,0.3272055543604351,0.5487461941582816,0.4452736122267587,0.5045453281629653,0.3707356282642909,90.6206183660598,0.2683280486436117,0.26832805786814,14705.23451450893,118.2682124546596,0.7566383423227252,,,,0.0001,118.2682124546596,0.3455676847980136,0.9073756848062788,7.070755958557129,0.1414072476327419,0.1018026474685896,0.1018026453398522
5,train,0.4993951613063453,0.9546572649350732,0.4224405565889932,0.2875471143152124,0.4759064815057221,0.4224405554674005,0.5028065405786037,0.3847638897357448,81.12695771904401,0.2816883180570859,0.2816883231843671,17685.098916330644,114.16856769848896,0.8416040402871591,,,,0.0001,,0.3308825763643429,0.9081462996621286,59.09764385223389,0.1288661010643487,0.0968952673257038,0.0968952678464433
5,val,0.4690476201829456,1.061670598529634,0.4589225124745142,0.2816060504743031,0.4488255452542078,0.4589225053787231,0.6078561955974215,0.3640300943737938,74.77209018525623,0.3067854075204758,0.3067854160354251,12335.74562872024,105.67493293398904,0.8586116201949842,,,,0.0001,105.67493293398904,0.3328489561875661,0.912252235980261,8.293970584869385,0.1139365269669464,0.1064470999297641,0.1064470956722895
6,train,0.5004032257423606,0.9477381018861648,0.4218890090142527,0.2895985552540389,0.4714257882166934,0.4218890108568694,0.5007305047925441,0.3688189505088713,81.6714591569798,0.28580670010659,0.2858067061151227,17540.051707934308,113.32938503962691,0.8317504369449936,,,,0.0001,,0.3216579059759776,0.910971954945595,59.340108156204224,0.1275767929731838,0.0995506370660438,0.0995506369058163
6,val,0.4690476201829456,1.0277515309197562,0.4452431436095919,0.2837085149117878,0.4383121615364438,0.4452431471574874,0.5640207784516471,0.3824985914287113,77.48215566362653,0.2863041503088815,0.2863041531471979,14510.079520089286,112.92054803030832,0.8564005938443271,,,,0.0001,112.92054803030832,0.3235756769066765,0.9133764590535846,6.988056659698486,0.1286668207141615,0.1079273085509027,0.1079273078413236
7,train,0.5,0.953900012918698,0.4216652301050002,0.2849968870480855,0.4613123684320399,0.4216652309061378,0.5098028248676689,0.3633307243386904,79.79031187488187,0.2813011506392109,0.2813011572886539,17484.109798964633,111.81949966184554,0.8254815552371119,,,,0.0001,,0.3155431024810319,0.9119794448857668,61.236547231674194,0.1248385961497983,0.0981962742504253,0.0981962742103684
7,val,0.4690476201829456,1.0093206053688413,0.4435953476599285,0.280404840906461,0.3910050420534043,0.4435953462407702,0.570058408947218,0.3094114590258825,72.54720388139997,0.2995362594014122,0.2995362636588868,12985.674409412202,104.82065836588542,0.7972083619146636,,,,0.0001,104.82065836588542,0.3244955979642414,0.9149707697686696,7.576494693756103,0.1135485285360898,0.1134997120215779,0.113499709538051
8,train,0.5004032257423606,0.9452396595990786,0.4186821903592796,0.28127856640726,0.4387177393961978,0.4186821899587108,0.5047709313772057,0.3337709060920182,73.49305952748945,0.2705525767899329,0.270552582317783,15611.231009534613,103.80681204026745,0.788103851405057,,,,0.0001,,0.3016756739347211,0.915672617573892,59.68208694458008,0.1095473616714439,0.099331992848586,0.0993319930088135
8,val,0.4690476201829456,0.989380609421503,0.4471282079106286,0.3026792336077917,0.4595137210119338,0.4471282100393658,0.5414331008990606,0.3153686849843888,76.68121047247024,0.2802126279899052,0.2802126379240127,12329.941313244048,105.64650254022509,0.8140669840754885,,,,0.0001,105.64650254022509,0.2955128380230495,0.9190352388790676,7.052058935165405,0.1134646107398328,0.0929100573772475,0.092910057022458
9,train,0.4997983871288197,0.94946477666337,0.4195959273205009,0.279550081058856,0.4193183116374477,0.4195959263591356,0.5116330890726017,0.3214168259373275,72.45049394587035,0.2742436749319876,0.274243680700179,15295.44288421959,101.88031975940991,0.7731952522338842,,,,0.0001,,0.2991957988149376,0.9156278903766344,60.91347980499268,0.1046797504788765,0.0982366314818782,0.0982366315219351
9,val,0.4690476201829456,1.174413556144351,0.4600455647423154,0.2342508023693448,0.3890649789855593,0.4600455647423154,0.6901539131289437,0.375362203234718,104.00325520833331,0.3264979294368199,0.3264979393709273,25265.513718377977,148.05627259754,0.9757831223083264,,,,0.0001,148.05627259754,0.3116550942262013,0.9215039412180582,7.18479585647583,0.2076347626390911,0.1292657451260657,0.1292657422877493
10,train,0.5,0.94602129295949,0.41881295069251,0.2796002972510553,0.4194656378158959,0.4188129525351268,0.5092578541527513,0.3260277529717773,70.7741993524695,0.2928565708539819,0.2928565796664966,14691.749318768902,99.89529256923224,0.7704950657356467,,,,0.0001,,0.2972869852217294,0.9171076529128576,61.01093935966492,0.1015450361294932,0.1002336372371001,0.1002336368765882
10,val,0.4705357154210408,1.1007359992890131,0.4564434524093355,0.2601843823989232,0.3548842640150161,0.4564434524093355,0.6346679102806818,0.3195966730515162,74.23027801513672,0.290764719247818,0.2907647306010836,12483.491176060268,105.16106414794922,0.8182620973298044,,,,0.0001,105.16106414794922,0.3023624576273419,0.9202408847354708,7.22882866859436,0.1129510021280674,0.1082522603017943,0.1082522595922152
11,train,0.5002016130314079,0.9539039849594076,0.4197574635987641,0.2781392426420284,0.42550211407805,0.4197574645601293,0.5177237819079109,0.3279610311472288,72.69209455674694,0.294367729976613,0.2943677346232117,15232.118673345094,101.93720669900218,0.780133479813534,,,,0.0001,,0.2922636840933112,0.9171452499845976,59.96188855171204,0.1056172895415495,0.1006366485549557,0.1006366490356383
11,val,0.4705357154210408,0.9462909329505194,0.43399635383061,0.3044009187391826,0.4705944926965804,0.4339963595072428,0.509023809007236,0.3050600222888447,64.72321028936477,0.2992109486034938,0.2992109528609684,10049.175281343008,95.16227504185268,0.7772468743902264,,,,0.0001,95.16227504185268,0.3045533994833628,0.9211184609503972,7.057469129562378,0.094577592841926,0.1118035263248852,0.111803524905727
12,train,0.4993951613063453,0.948990185094136,0.418836641535964,0.2783237120477102,0.4116550296224573,0.4188366395331198,0.5120608142466956,0.3048547691395206,67.92997385865898,0.2923637844862476,0.2923637897737564,13798.867956017935,96.27229434187694,0.7521960516168613,,,,0.0001,,0.288407473314193,0.9178890883922576,61.28162693977356,0.0941216344344279,0.0997041601647612,0.0997041607656145
12,val,0.4690476201829456,0.9030930939174834,0.4307814978417896,0.3278535576093764,0.548641752629053,0.4307815106142135,0.4671749855790819,0.3214682106460844,71.53439113071987,0.2782704901127588,0.278270491531917,10979.976760137648,101.73593811761764,0.8025961120923361,,,,0.0001,101.73593811761764,0.2933505844502222,0.9211291131519136,7.026517391204834,0.1052202380129269,0.100084727363927,0.1000847259447688
13,train,0.5004032257423606,0.9443236325056322,0.417597364794503,0.2771165513543672,0.4077638188196766,0.4175973642737635,0.5127131539767468,0.2956131437132435,68.45391108400078,0.2956273092698025,0.2956273171209519,13983.995908675655,96.13538067315214,0.7482157417018004,,,,0.0001,,0.2853998788582381,0.9191569612231306,59.70591068267822,0.0949618461772158,0.0997017395272049,0.0997017403283426
13,val,0.4705357154210408,1.0140517524310522,0.4427440833477747,0.275183325722104,0.3816781781968616,0.4427440805094583,0.5773955051388059,0.3100576535576865,71.60050891694569,0.2779569966452462,0.2779570079985119,12077.00537109375,103.41768192109608,0.7885731346679457,,,,0.0001,103.41768192109608,0.2967690839653923,0.9230052857171922,7.13027024269104,0.1096772494770231,0.1150788757063093,0.1150788753515198
14,train,0.5002016130314079,0.948200520007841,0.4174567964929406,0.2736540536085765,0.3890900580633071,0.4174567959321442,0.5151034885196275,0.3003181842386082,64.16674423217773,0.3026956579377574,0.3026956632252662,12858.85239467826,90.69096429886356,0.7356583891894279,,,,0.0001,,0.2832423663267525,0.920392741439163,59.49324917793274,0.086055918736884,0.0994498781779761,0.0994498781779761
14,val,0.4690476201829456,1.1333982518741064,0.4560907830794652,0.2432815397069567,0.334951612211409,0.456090781660307,0.6649711082379023,0.3051352288041796,68.86386435372489,0.3019578343346005,0.3019578329154423,11149.692685081844,100.48926871163503,0.807701495921973,,,,0.0001,100.48926871163503,0.2762278417746226,0.9242745297295708,7.045819520950317,0.1024411884801728,0.1054387560912541,0.1054387550268854
15,train,0.5005712364950488,0.9534657793019408,0.4175651768843333,0.2723215271228103,0.3841675019232176,0.4175651756826267,0.5192043518907922,0.2844508827854228,62.71805434073171,0.3058903896680442,0.305890394955553,12503.863020702074,89.57667477925618,0.7260112475867223,,,,0.0001,,0.2764433547053286,0.9220445931598704,60.79756689071655,0.0824187072494658,0.0985942396024863,0.0985942396826
15,val,0.4690476201829456,1.1518190247671944,0.4618272816851025,0.2388239176500411,0.3375418512594132,0.461827284523419,0.6916053153219677,0.4053365942977723,72.3156229654948,0.3068892955780029,0.3068893012546357,12767.566382998511,105.3379990713937,0.8625880031874685,,,,0.0001,105.3379990713937,0.2737217105570294,0.9255679363296144,7.465756416320801,0.112691691411393,0.1100125209916205,0.1100125252490951
16,train,0.4997983871288197,0.9551195031212222,0.4182594534690662,0.2732926701666206,0.3803310256491425,0.418259453869635,0.5195869291701944,0.2808512480508897,62.26238769613286,0.3198393083387805,0.319839314106972,12567.192954442837,88.60269396792177,0.7225482017504246,,,,0.0001,,0.273242934096244,0.9237206488527278,60.06773710250855,0.0814469708680545,0.0984911270519738,0.0984911263710068
16,val,0.4705357154210408,1.04806372381392,0.4413259022292636,0.2686505899542853,0.3841817648637862,0.4413259071963174,0.5788873575982594,0.3065129177910941,67.95831643967401,0.3317034485794249,0.3317034457411085,10198.614478701636,96.38667406354632,0.783113523685571,,,,0.0001,96.38667406354632,0.2797907165118626,0.92368384486153,7.069024085998535,0.0947473134313311,0.1140517219901084,0.1140517198613711
17,train,0.5002016130314079,0.948821222589862,0.416633516229609,0.2748285716259351,0.3924612914842944,0.4166335182324532,0.5148754171946998,0.2849630809599353,62.74766734338576,0.3349596148216596,0.3349596207500785,12766.71874671854,89.52700752340337,0.7276541894132441,,,,0.0001,,0.2706136882946055,0.924910452096693,59.53524327278137,0.0833045359630818,0.0960126143870174,0.0960126137861641
17,val,0.4690476201829456,0.9797271007583256,0.4400820902415684,0.2901324658166794,0.396381363982246,0.4400820916607266,0.5489202652658735,0.2769132930608022,60.12121182396298,0.3306963117349715,0.3306963131541297,8649.787027994791,88.24518203735352,0.7398236502300609,,,,0.0001,88.24518203735352,0.2702919698896862,0.9274979176975432,7.45672082901001,0.0812402228336958,0.0962186033527056,0.0962186033527056
18,train,0.5006048387737685,0.9480742618281354,0.4164396326548309,0.2726439720680637,0.3804119200475754,0.4164396325747172,0.5178700653055022,0.2690374264794011,61.124754874937,0.3359736458909127,0.3359736505375114,12217.218130788497,86.00749645438246,0.7140418505227124,,,,0.0001,,0.2681790629542002,0.924948335975729,59.4122850894928,0.0792565886832533,0.0966596509660444,0.0966596507657599
18,val,0.4809523820877075,0.8349345894086928,0.4063594873462404,0.3342600337096623,0.6809764717306409,0.4063594901845568,0.4077213406562805,0.3343192566008794,107.33713822137742,0.3433982403505416,0.3433982573804401,25463.457821800595,155.93351382300966,0.9447435740268592,,,,0.0001,155.93351382300966,0.2830909050646282,0.9236216431572324,7.130694627761841,0.2263821775004977,0.0917979748476119,0.0917979744928223
19,train,0.5005712364950488,0.9549261837877252,0.4169562201025665,0.2672357555198413,0.3558500285751076,0.4169562205031354,0.5221472015223836,0.2670753340647426,56.99841266550044,0.338625122302322,0.3386251277500583,11477.567044493971,80.75347638899281,0.6978515358886334,,,,0.0001,,0.2628527713879462,0.9262080272679688,59.8064820766449,0.0700855278209733,0.0953978504384717,0.0953978505586424
19,val,0.4735119058972313,1.0181503295898438,0.4450889144624982,0.2788100725128537,0.3656337204433623,0.4450889187199728,0.5755113235541752,0.2737642061852273,62.0034057980492,0.3501072412445432,0.3501072455020177,10150.625412713916,94.36516752697172,0.7545591061765498,,,,0.0001,94.36516752697172,0.2690955329509008,0.9280436493101574,7.008843183517456,0.0917123361889805,0.0992578981178147,0.0992578988273938
20,train,0.4997983871288197,0.9483643992934176,0.4165086701352109,0.2701381452942407,0.3581145940128193,0.4165086689335043,0.5199064408499067,0.254930957550964,55.86115090565015,0.3399760713500361,0.3399760753557246,10840.78124015562,79.77906321453791,0.6879870007335136,,,,0.0001,,0.2615729748241363,0.9266368785212116,62.93340444564819,0.0665675550198523,0.0941258184211228,0.0941258182608953
20,val,0.472023810659136,0.8999279765855699,0.4272115840798333,0.3237047174147197,0.5378009719508035,0.4272115883373079,0.4661309044985544,0.344998286593528,79.87286958240327,0.337293233190264,0.3372932431243715,13323.585984002975,111.61265636625744,0.8281215938654813,,,,0.0001,111.61265636625744,0.2689043042205629,0.9297308297384352,9.469889879226685,0.1276070629911763,0.0892874960388456,0.089287495684056
21,train,0.5005712364950488,0.9527634981498924,0.4173306465469381,0.2676147972383806,0.3468297845734063,0.4173306467872794,0.5290362165179304,0.2405204186916992,54.60516524571244,0.3362368776272701,0.3362368848375094,10745.029186617943,77.35174314437374,0.6785260297232606,,,,0.0001,,0.2579322118432291,0.9274219841726364,78.98668217658997,0.0637104200770057,0.0956459634646933,0.0956459638252053
21,val,0.472023810659136,0.9846369453838894,0.4323711402359463,0.2876124779383341,0.43255719826335,0.4323711352688925,0.5298003298895699,0.2612187543085643,63.84024156842913,0.3562875375861213,0.3562875503585452,9698.494954427084,92.75724102201916,0.7545332529328086,,,,0.0001,92.75724102201916,0.2746146434829348,0.9280348420143129,11.619492053985596,0.0889758738201288,0.1170629653192701,0.1170629642549015
22,train,0.4997647850103275,0.9466680139303209,0.4158669392107635,0.269528523968753,0.3496064231280357,0.4158669388101947,0.5214673966890381,0.2374573038710702,53.01500396318333,0.3388644517749868,0.3388644581840884,10119.529011716124,75.17774861858737,0.6706868024386139,,,,0.0001,,0.2558324268908911,0.9275899356411348,79.7601809501648,0.0597612389703832,0.0963958958864853,0.0963958962069403
22,val,0.4794642868496123,0.8790606288682847,0.4211350345895404,0.3309253319388344,0.5951414349533263,0.4211350438140687,0.4422691734064193,0.2934447292770658,85.2712631225586,0.3194385610875629,0.3194385724408285,16022.08238002232,122.6362769717262,0.8448374383377306,,,,0.0001,122.6362769717262,0.2634106980902808,0.9282066055706568,8.742777347564697,0.14846054961284,0.0845677446396578,0.0845677448170525
23,train,0.500369623784096,0.9592465402618532,0.4163996464302463,0.2647892557164674,0.335118774845395,0.4163996463501325,0.530300222066862,0.2345864940634978,51.666982250828895,0.3428257498689877,0.3428257585212748,10004.816424626177,73.92261915309454,0.6680611609609841,,,,0.0001,,0.2513896454406041,0.929114354554043,79.41425704956055,0.0582403056473741,0.0944482043625846,0.0944482047230966
23,val,0.4794642868496123,0.8903065636044457,0.4203683733940124,0.3156289444083259,0.52434441447258,0.4203683790706453,0.4635084285622551,0.3188715832574026,67.37217203776042,0.3679467936356862,0.3679468092464265,10186.497918991816,97.48513830275763,0.7811714132626851,,,,0.0001,97.48513830275763,0.2596542558499745,0.9317481631324404,9.026201486587524,0.0995942464187031,0.0941357080425534,0.0941357069781848
24,train,0.5001680107526881,0.9517872192526377,0.4159436190641054,0.2633760754139193,0.3152166630632134,0.4159436206663808,0.5331619991570391,0.2090145289817805,46.33730090561733,0.3397566148991225,0.3397566209877691,8920.30786001554,66.14320710910263,0.6389924417039762,,,,5e-05,,0.2482441446633749,0.9304870508050406,79.04566955566406,0.0475643359184745,0.0954182658705019,0.0954182660307294
24,val,0.472023810659136,1.0580256978670757,0.4486098026945477,0.2597064120428903,0.3021071929307211,0.4486097998562313,0.6178123844521386,0.2435092528661092,57.78810537429083,0.3499049970081874,0.3499050069422948,7956.767043340774,83.66506903512138,0.7181846752311244,,,,5e-05,83.66506903512138,0.2539175961698804,0.9321294114703224,10.01630711555481,0.0751079291637454,0.1043476604280017,0.1043476607827913
25,train,0.5013440860215054,0.9567492945540336,0.4156012305168695,0.2592601925935796,0.2905891975888642,0.4156012316384623,0.5353653503842252,0.1879198333268524,41.85079791981687,0.3399264695503378,0.339926478202625,7932.607510146275,59.51047033904701,0.6158250193403225,,,,5e-05,,0.2468370518857432,0.9307191609054484,80.74372100830078,0.0386764650653687,0.0948629007945137,0.0948629004340017
25,val,0.477976191611517,0.9999697832834152,0.4351930880830401,0.2767926709992545,0.3660054660978771,0.4351930866638819,0.5535966214679536,0.2512650135017577,55.740401495070685,0.3687161618754977,0.3687161547797067,7036.1402093796505,80.48665528070359,0.713639688130581,,,,5e-05,80.48665528070359,0.2535938003233501,0.933680704661778,9.38674283027649,0.0701116034761071,0.1103360979329972,0.1103360972234181
26,train,0.5010416667948487,0.9562972399496265,0.4159828006259857,0.2599965072767708,0.293372056016358,0.4159828020680335,0.5361561254468016,0.1894953777232478,42.01764257492557,0.3405379467113044,0.3405379529601784,8108.295088245022,60.34054054752473,0.6181630104880542,,,,5e-05,,0.2433053054796752,0.9317744640252924,78.12468028068542,0.0400231964435548,0.0948201100672445,0.0948201103476426
26,val,0.477976191611517,0.938012597106752,0.4315427768798101,0.303580873069309,0.4521074990431468,0.4315427790085475,0.5071999111345836,0.2709129807494935,57.81490144275484,0.3618625856581188,0.3618625927539098,8025.106980096726,84.9399535769508,0.734684203971516,,,,5e-05,84.9399535769508,0.250971414503597,0.9333039124806722,9.015458106994627,0.0756585139426447,0.0998734640223639,0.0998734636675743
27,train,0.5003360215053764,0.9554315880742124,0.4158530401126031,0.2593489354977044,0.2943210117919471,0.4158530412341958,0.5362746469596381,0.1849881119585485,42.5598631828062,0.3423078941401615,0.3423079037538138,8184.504617014239,60.60303539358159,0.6168813259914668,,,,5e-05,,0.2406797103023016,0.931910792986552,75.98520040512085,0.0406112971450252,0.0940143929854516,0.0940143920240863
27,val,0.4735119058972313,1.0617819002696447,0.446297356060573,0.2567683387370336,0.2958181060495831,0.4462973574797312,0.6158790183918816,0.2569165542012169,54.69577616737003,0.3267484066032228,0.3267484207948049,6622.9677734375,77.56083225068592,0.7097094185424574,,,,5e-05,77.56083225068592,0.2443082744166964,0.9334269449824378,9.803731679916382,0.0648125945812179,0.0993373766541481,0.0993373770089376
28,train,0.5009072580004251,0.9569878289776464,0.4157331861475462,0.2579100952353528,0.2830855145409543,0.4157331889515282,0.5389671910514113,0.1804079453470886,40.36719319128221,0.3427756478389104,0.3427756553696048,7791.457197948169,57.34631638885826,0.6082232455011168,,,,5e-05,,0.2400284406318459,0.9327047822936888,75.29770970344543,0.0365024167113006,0.0940692978360319,0.0940692979161457
28,val,0.477976191611517,0.9794645479747228,0.436812209941092,0.2826259767725354,0.363611740725381,0.4368122092315128,0.5509843272822244,0.2524039234433855,55.42500123523531,0.3358341455459595,0.3358341526417505,7348.482619512649,82.74434988839286,0.7104412963896086,,,,5e-05,82.74434988839286,0.2435457188458669,0.9343536013648625,9.286619663238524,0.0733188035055285,0.0957587123626754,0.0957587141366232
29,train,0.5003024193868842,0.9556993835715836,0.4158729990163157,0.2582529443566517,0.2887975015146758,0.415872998215178,0.5403911476173708,0.1820103884223968,40.94846028153614,0.3441192881074003,0.3441192962790048,7731.710379323652,58.43890482379544,0.6110350313010039,,,,5e-05,,0.239282760328503,0.9330067330150194,78.65223121643066,0.0374735978692369,0.0945413909371822,0.0945413904965564
