epoch,phase,contrastive_loss,loss,lr,mae,rel_err_pct,rmse,time_sec
23,val,,47.903257404674186,0.0001,47.90325546264648,20.06427048873024,72.42417236108052,3.4995954036712646
24,train,,44.58384797067353,0.0001,44.58384704589844,18.67393683259072,99.647234226859,26.68108081817627
24,val,,49.93759680083304,0.0001,49.93759536743164,20.91635341548363,76.53491850129586,3.2218971252441406
25,train,,41.903051595976855,0.0001,41.90304946899414,17.551085218629815,95.34171683345124,26.81242275238037
25,val,,50.76934199477687,0.0001,50.76934051513672,21.26472973062273,79.92722214517248,3.797121047973633
26,train,,41.6144448739511,0.0001,41.614444732666016,17.430203173385276,95.42178673035052,27.44565773010254
26,val,,45.69453437111594,0.0001,45.69453430175781,19.1391480022051,69.56530416068595,3.485112428665161
27,train,,39.69064459495673,0.0001,39.69064331054688,16.624419271468582,91.80797938156029,27.14689469337464
27,val,,53.01160507202148,0.0001,53.011600494384766,22.203899945573333,80.43665015091068,3.2937793731689453
28,train,,42.16649078728776,0.0001,42.16648864746094,17.661426674199003,95.35703877402024,27.044760704040527
28,val,,54.92974009658351,0.0001,54.92974090576172,23.007312734068297,85.91018031660305,3.2194294929504395
29,train,,40.133156007708926,0.0001,40.13315582275391,16.809765562740353,93.07254185244432,25.89703297615052
29,val,,45.52050066861239,0.0001,45.52050018310547,19.066253840896348,69.50536737367841,3.659367322921753
30,train,,38.62226940630261,0.0001,38.62226867675781,16.176930735892455,91.88320541589742,26.621818780899048
30,val,,50.0093828605883,0.0001,50.00938034057617,20.946420539404283,76.09378208418215,3.135549068450928
31,train,,37.79080702913329,0.0001,37.790802001953125,15.828671059069984,91.36856594994802,26.737557411193848
31,val,,46.8349558281176,0.0001,46.83495330810547,19.61681231108888,76.81573871833656,3.576364040374756
32,train,,36.872143700468015,0.0001,36.87214279174805,15.44389080346785,89.98859519753044,26.30247449874878
32,val,,46.64455540974935,0.0001,46.6445541381836,19.53706365081002,74.80096637285176,3.653592348098755
33,train,,38.01129855017871,0.0001,38.01129913330078,15.921026245429626,90.56984312879756,26.422924041748047
33,val,,46.99196891784668,0.0001,46.99197006225586,19.682578752139896,74.17088588186068,3.4545819759368896
34,train,,34.08050206245397,0.0001,34.080501556396484,14.274612341819116,86.78579896701851,25.740731477737427
34,val,,47.33837176236239,0.0001,47.33837127685547,19.827668842577925,73.80424382276401,3.4282350540161133
35,train,,34.378929386074695,0.0001,34.378929138183594,14.39960868423116,86.96602975893087,26.759387969970703
35,val,,47.6618100715406,0.0001,47.66181182861328,19.96314186324879,75.32584490170854,4.029096841812134
36,train,,33.697375164609966,0.0001,33.6973762512207,14.114140372218689,86.62178418904652,26.97957801818848
36,val,,41.0689865805886,0.0001,41.06898498535156,17.201737449477523,64.7866163961547,3.8104710578918457
37,train,,34.24477347685432,0.0001,34.244773864746094,14.343417770527555,88.33690999785283,27.28819489479065
37,val,,43.8309968659372,0.0001,43.83099365234375,18.358604314819512,70.18220914497313,3.394832134246826
38,train,,34.864525793056295,0.0001,34.864524841308594,14.603000362768867,88.86357719314759,26.23814845085144
38,val,,45.5929067438299,0.0001,45.5929069519043,19.09658140382216,70.08367975476709,3.3649377822875977
39,train,,32.05123285364222,0.0001,32.051231384277344,13.42465287171324,86.08006640350163,27.64677739143372
39,val,,43.466672307794745,0.0001,43.46667098999024,18.206007829005824,70.71989269403801,3.841217041015625
40,train,,31.781577778825856,0.0001,31.78157615661621,13.31170782498504,84.9988080109436,27.031715869903564
40,val,,46.14514819058505,0.0001,46.145145416259766,19.32788639167939,71.70628295780642,3.36295747756958
41,train,,30.958314876363733,0.0001,30.958314895629883,12.96688498435958,84.34578487263752,26.463701248168945
41,val,,41.24916231559985,0.0001,41.24916076660156,17.2772040451317,68.65983433975427,3.550957202911377
42,train,,31.46640409732909,0.0001,31.46640396118164,13.179698003964546,85.2091807975379,27.53059148788452
42,val,,42.84213310010505,0.0001,42.842132568359375,17.944420016211403,67.48628694617337,3.567803382873535
43,train,,31.46594700604577,0.0001,31.46594619750977,13.179506269727614,86.46712932163875,25.506214141845703
43,val,,46.79793073480779,0.0001,46.79792785644531,19.601304206892163,75.77210640714036,3.7993764877319336
44,train,,30.15107993437385,0.0001,30.15108108520508,12.628775238704712,83.2640871151843,28.04109501838684
44,val,,39.93476599491004,0.0001,39.93476486206055,16.72666954171878,65.62899169407717,3.5105130672454834
45,train,,29.51723264443753,0.0001,29.51723289489746,12.36328803085854,81.62765596750896,27.45200800895691
45,val,,48.20749442360618,0.0001,48.20749282836914,20.19170025816205,75.21534838590127,3.7010674476623535
46,train,,28.122121223937786,0.0001,28.12212181091309,11.778945988101418,81.28062824156657,27.76719641685486
46,val,,43.33805074980765,0.0001,43.33805084228516,18.152135301785467,70.98001892037998,3.536837816238404
47,train,,29.064792946452645,0.0001,29.06479454040528,12.173784302215957,82.73333775317693,28.539342403411865
47,val,,46.06856689453125,0.0001,46.06856918334961,19.29581244941224,75.71517738166834,3.6900482177734375
48,train,,28.57499027830182,0.0001,28.574989318847656,11.968629467591123,82.77573181400301,26.09543800354004
48,val,,45.21669607451468,0.0001,45.21669769287109,18.939006218989626,70.39079321567026,3.545574426651001
49,train,,28.781832020049947,0.0001,28.78183364868164,12.05526618033426,81.76234795410875,27.41448783874512
49,val,,42.76177511504202,0.0001,42.76177215576172,17.910761070918994,65.83710143818035,3.9050350189208975
50,train,,26.32061959982721,0.0001,26.320619583129883,11.024387083151789,80.00729031723453,27.599668502807617
50,val,,41.58478203975793,0.0001,41.58478164672852,17.41777879429011,67.28163826525221,3.200079917907715
51,train,,27.64082450866699,0.0001,27.640825271606445,11.577355013605564,79.85291960555513,26.47999095916748
51,val,,45.56168078798236,0.0001,45.56167984008789,19.08350193329317,75.21953871107061,3.468975782394409
52,train,,26.636339259549025,0.0001,26.63633918762207,11.156626186363944,79.56697994064497,26.58971047401428
52,val,,40.552447925914414,0.0001,40.55244445800781,16.985384536529928,70.44977225056338,3.1928870677948
53,train,,27.022370696148087,0.0001,27.022369384765625,11.318314869476238,79.46430138944469,26.3353238105774
53,val,,44.7614960641572,0.0001,44.761497497558594,18.748345693790142,70.85220298599579,3.893755435943604
54,train,,26.09577450479321,0.0001,26.095775604248047,10.930211220433945,79.05003298445706,27.2741539478302
54,val,,41.10454004461115,0.0001,41.10453796386719,17.21662880854546,69.5618085938236,3.107388973236084
55,train,,26.171126348322087,0.0001,26.171125411987305,10.961771474725644,78.07453995421619,27.093652725219727
55,val,,42.990524384469694,0.0001,42.99052429199219,18.006573864681663,69.53934292789766,3.7757985591888414
56,train,,26.101611651796283,0.0001,26.10161018371582,10.932655033062176,79.29281855388135,27.466226816177368
56,val,,44.802870293819545,0.0001,44.80287170410156,18.76567527323766,71.32281093293365,3.48870587348938
57,train,,25.09235456447409,0.0001,25.09235572814941,10.509928974185849,78.71034467828864,27.0248658657074
57,val,,44.05220732255415,0.0001,44.052207946777344,18.45125988481413,71.60177006584753,3.498453378677368
58,train,,24.91192666898272,0.0001,24.91192626953125,10.434356125806357,78.81909171482503,27.368645668029785
58,val,,46.72707578485662,0.0001,46.72707748413086,19.5716285403719,72.88841603030107,3.201821565628052
59,train,,24.414354708379367,0.0001,24.414356231689453,10.22594899918756,77.03958499531264,26.65158128738404
59,val,,39.62916028571851,0.0001,39.6291618347168,16.59866776514681,64.91458856523509,3.4983508586883545
60,train,,25.60842103540697,0.0001,25.608423233032227,10.726083761762007,79.41565149972013,26.319986581802368
60,val,,41.169076746160336,0.0001,41.1690788269043,17.243661738166757,68.22878776930416,3.078943967819214
61,train,,24.515924785113093,0.0001,24.51592445373535,10.268490831899554,77.57819266109838,26.44974970817566
61,val,,40.08518165819573,0.0001,40.08517837524414,16.789670216402136,65.13337053332377,3.841691732406616
62,train,,23.61368823067508,0.0001,23.613689422607425,9.890589840940017,77.87165798406696,27.30001139640808
62,val,,42.4513155041319,0.0001,42.45131301879883,17.780725313650297,68.44263322643826,3.374037504196167
63,train,,24.11013802422417,0.0001,24.110137939453125,10.098527218678324,78.5216617704153,26.670779705047607
63,val,,41.7128698869185,0.0001,41.71287155151367,17.471429229352694,66.8120140008049,3.5084047317504883
64,train,,22.88627517648819,0.0001,22.886274337768555,9.585912155064896,77.1006564853293,26.90698337554932
64,val,,40.493759247750944,0.0001,40.4937629699707,16.960805805141288,66.59201956925845,3.863371133804321
65,train,,22.80833959097814,0.0001,22.808338165283203,9.553268602334528,76.61718710168756,26.65593719482422
65,val,,41.55925882512873,0.0001,41.55926132202149,17.407089610581473,69.38844534687493,3.7234840393066406
66,train,,24.456487227931166,0.0001,24.45648765563965,10.243595739019211,78.50534603113822,27.55299997329712
66,val,,38.46765989823775,0.0001,38.4676628112793,16.11217409465257,62.90310047070911,3.068572759628296
67,train,,22.060151895850595,0.0001,22.060152053833008,9.23989097545861,76.20410375883637,27.435340881347656
67,val,,46.09267270637281,0.0001,46.09267425537109,19.305908854771715,76.49017949118534,3.856790065765381
68,train,,22.0884583136048,0.0001,22.088457107543945,9.251746542442254,75.96590903778812,26.34980058670044
68,val,,40.96055264328465,0.0001,40.96055221557617,17.156320402105614,68.37243268146344,3.645451068878174
69,train,,22.88720447013675,0.0001,22.887205123901367,9.58630201467999,76.43052400710073,26.444297552108765
69,val,,40.10104805917451,0.0001,40.101051330566406,16.796318601067554,66.8698413606145,3.45809292793274
70,train,,21.143079076953207,0.0001,21.14307975769043,8.855775398544505,74.84034112800562,26.94011068344116
70,val,,38.25941883433949,0.0001,38.25941467285156,16.024949396918892,61.07189706672067,3.572696685791016
71,train,,21.052397801819875,0.0001,21.052396774291992,8.817792846208231,73.407932877687,26.504759550094604
71,val,,41.40303595571807,0.0001,41.40303802490234,17.341655508874464,67.68405173580406,3.409897565841675
72,train,,22.22190046727858,0.0001,22.221899032592773,9.307638670293306,74.76343877420132,28.0008225440979
72,val,,44.2307610020493,0.0001,44.23076248168945,18.526047421712526,70.07058383337476,3.105587720870972
73,train,,21.04555863146028,0.0001,21.045557022094727,8.814928017151402,75.75095721858074,27.724764585494995
73,val,,41.11701753789728,0.0001,41.11701583862305,17.22185516428701,71.36060836190545,4.006134510040283
74,train,,22.135227902730307,0.0001,22.13522720336914,9.27133618920815,76.28714515319734,27.580471754074097
74,val,,38.30169072006688,0.0001,38.30168914794922,16.04265605369903,63.7451399801879,3.290377378463745
75,train,,21.289814963164154,0.0001,21.289813995361328,8.917235009300478,74.23189028413765,27.347538471221924
75,val,,38.4187780900435,0.0001,38.41878128051758,16.091700073719462,64.43829564251757,3.817106485366821
76,train,,20.18561181797323,0.0001,20.18561172485352,8.454740074113786,73.62789812844382,27.042479038238525
76,val,,41.36880502411813,0.0001,41.36880493164063,17.32731698352299,66.53988392192873,3.4937546253204346
77,train,,19.8516668428877,0.0001,19.851667404174805,8.314867551593764,72.80248053380461,27.73394036293029
77,val,,40.67219849788781,0.0001,40.67219924926758,17.035543810695145,68.07561641866528,3.6748101711273193
78,train,,20.11371935256804,0.0001,20.113719940185547,8.424628212203581,73.69061764503165,27.56192898750305
78,val,,41.4944675098766,0.0001,41.49446487426758,17.37994962934456,67.34789720408871,3.154100179672241
79,train,,19.488919776377053,0.0001,19.48891830444336,8.16293015221478,72.54639208055939,26.8530797958374
79,val,,38.89183980768377,0.0001,38.89183807373047,16.28983983194437,64.9205005119242,3.551597595214844
80,train,,20.33964995567245,0.0001,20.339649200439453,8.519258644841482,72.55733185729751,28.26689314842224
80,val,,41.343665117206,0.0001,41.34366607666016,17.316787578345124,67.78045037564297,3.2517826557159424
81,train,,20.25035745896876,0.0001,20.25035858154297,8.481859284142542,74.37626705853488,26.962339639663696
81,val,,40.072771187984586,0.0001,40.07277297973633,16.784474218581437,66.72076621660793,3.908006191253662
82,train,,19.036905233466666,0.0001,19.03690528869629,7.973604576634015,73.30020077458008,27.361722946166992
82,val,,39.2254887898763,0.0001,39.22548675537109,16.429588526098694,64.2246917871643,3.435171127319336
83,train,,19.31657976478037,0.0001,19.316579818725582,8.090746206473067,72.33585270070091,26.755662441253666
83,val,,38.19412590951631,0.0001,38.194122314453125,15.997601703591974,65.0473648041852,3.674488306045532
84,train,,19.782929080744783,0.0001,19.782930374145508,8.286077058133083,74.19044196988922,27.23257803916931
84,val,,40.80687493988962,0.0001,40.8068733215332,17.09195202319885,68.07766776011242,3.558932304382324
85,train,,19.06889259325535,0.0001,19.068891525268555,7.9870020064396545,71.35695440113913,27.14113759994507
85,val,,37.4409460587935,0.0001,37.44094467163086,15.682133374650656,63.91841456656388,3.62180495262146
86,train,,19.150640238495388,0.0001,19.1506404876709,8.021242545585135,73.01487434078072,27.99444603919983
86,val,,41.61743402192087,0.0001,41.617435455322266,17.431455836524183,70.02930120559358,3.194038391113281
87,train,,18.55987971527408,0.0001,18.55987930297852,7.773802322790209,71.54115402165385,27.370932817459103
87,val,,43.10013559514826,0.0001,43.100135803222656,18.052484627713657,71.05778279747933,3.7510673999786377
88,train,,18.2996242343376,0.0001,18.299623489379883,7.664794219060352,72.58333034347487,27.597845792770386
88,val,,39.753277414495294,0.0001,39.75328063964844,16.65065490570406,67.19555184310937,3.392338991165161
89,train,,18.671260332820392,0.0001,18.6712589263916,7.820453659313781,71.17951900498662,26.54924511909485
89,val,,40.1977511434844,0.0001,40.197750091552734,16.83682086083292,64.07000337155641,3.644263744354248
90,train,,18.91295113483262,0.0001,18.912952423095703,7.921686939736036,72.70359008823945,26.867650032043457
90,val,,40.66936726425633,0.0001,40.66936492919922,17.03435665621151,67.47453946906566,3.2938072681427
91,train,,17.651904704032923,0.0001,17.651905059814453,7.393497463835133,70.5259987799269,26.81267809867859
91,val,,40.30967231519295,0.0001,40.309669494628906,16.883698283976084,66.53398376840026,3.611903190612793
92,train,,18.540206530920987,0.0001,18.540206909179688,7.765562543958046,71.09338598807909,27.331143617630005
92,val,,37.64607968185887,0.0001,37.64608001708984,15.768054279573237,64.49764939394109,3.5226993560791016
93,train,,17.645724884829537,0.0001,17.64572525024414,7.390909051636547,69.7324406660917,27.24671769142151
93,val,,37.80843246922348,0.0001,37.80842971801758,15.836054424484445,61.67627494122031,3.51655912399292
94,train,,17.589819553002766,0.0001,17.589820861816406,7.367493507951199,71.31153113386537,26.93413805961609
94,val,,41.34011105624112,0.0001,41.340110778808594,17.315298442438333,71.04996247689895,3.3602495193481445
95,train,,17.40011566110733,0.0001,17.400115966796875,7.288035644595868,71.51442845022605,26.792046308517456
95,val,,37.12260059009899,0.0001,37.12260437011719,15.54879659293621,63.06902879050957,3.7173893451690674
96,train,,17.909810009066906,0.0001,17.909809112548828,7.501520532922751,70.88486827794243,27.113136053085327
96,val,,38.93789635860559,0.0001,38.937896728515625,16.309131491749767,66.5397004673244,3.428763628005981
97,train,,18.10245415915544,0.0001,18.10245513916016,7.582210288750371,70.57535935194556,26.125154972076416
97,val,,39.73944558808298,0.0001,39.73944854736328,16.64486133617827,64.78663146967513,3.8394534587860094
98,train,,16.98603547285703,0.0001,16.986034393310547,7.114597647222897,70.43687957246722,27.30121922492981
98,val,,36.88028195699056,0.0001,36.880279541015625,15.447298879048676,62.419444179828695,3.409985542297364
99,train,,17.1206104740952,0.0001,17.120609283447266,7.170964317310357,70.22932928204747,26.91598081588745
99,val,,36.543925776626125,0.0001,36.54392623901367,15.306417355111185,62.940709870356365,3.468498945236206
100,train,,16.760090530601012,0.0001,16.760089874267578,7.019960823443765,69.97086098311746,25.28714108467102
100,val,,36.0701288396662,0.0001,36.07012939453125,15.107967626536578,62.15394823540979,3.3294098377227783
101,train,,16.91062881521103,0.0001,16.910629272460938,7.083014225044236,70.11691199458409,26.501056432724
101,val,,38.65901224540941,0.0001,38.65901565551758,16.192322201258364,63.93359172133711,3.659223079681397
102,train,,17.57925616884071,0.0001,17.579256057739258,7.363068441541334,71.1496517856465,27.92932367324829
102,val,,36.004436469800545,0.0001,36.004432678222656,15.080450567967045,58.51439835162902,3.29510498046875
103,train,,16.660125705449268,0.0001,16.660125732421875,6.9780908594536895,70.31605893770818,27.07672929763794
103,val,,38.29530263958555,0.0001,38.29530334472656,16.03998136109391,66.12975526379937,3.71677565574646
104,train,,16.29649724414453,0.0001,16.296497344970703,6.825785170561266,69.44387417300571,28.02777075767517
104,val,,40.74294752641158,0.0001,40.742950439453125,17.065177934797408,70.96593593055756,3.544107675552368
105,train,,15.918992608324045,0.0001,15.918992042541504,6.667667138165507,70.53780568780121,26.328680992126465
105,val,,40.5647007335316,0.0001,40.564701080322266,16.990518220723626,68.75112925208938,3.591427803039551
106,train,,16.376732261092574,0.0001,16.376731872558594,6.859391388939562,70.67732091276699,27.38945746421814
106,val,,39.38942030704383,0.0001,39.38941955566406,16.4982517519126,66.77151748219445,3.379542827606201
107,train,,15.651870461666222,0.0001,15.651870727539062,6.555783420327993,70.84350187428979,28.557016849517822
107,val,,36.73876289598869,0.0001,36.73876190185547,15.388024239702924,61.66492510561616,3.877897262573242
108,train,,16.680877341325033,0.0001,16.680875778198242,6.986782012635297,70.3221417000453,25.70148706436157
108,val,,39.89473253885905,0.0001,39.89473342895508,16.70990238269958,67.45910943165867,3.5043933391571045
109,train,,16.582300897720284,0.0001,16.582300186157227,6.945493642497248,69.35310042862179,26.119482278823853
109,val,,38.52968091097745,0.0001,38.52968215942383,16.138150888185464,66.71640437914239,3.0785458087921143
110,train,,15.180829059074222,0.0001,15.180829048156738,6.358487692185749,68.76998999154719,28.04809880256653
110,val,,37.93194718794389,0.0001,37.93194961547852,15.887790712748382,66.32112190650501,3.307469606399536
111,train,,15.98374374595154,0.0001,15.98374366760254,6.694788345425898,69.44031272431022,27.109241485595703
111,val,,37.39136664650657,0.0001,37.39136505126953,15.661366959006234,65.40106883444261,3.2017078399658203
112,train,,15.3183846624612,0.0001,15.318384170532228,6.416102632044904,68.18192146062253,26.657910346984863
112,val,,37.61808074026397,0.0001,37.61808013916016,15.75632653541458,64.19751397664282,3.5100176334381104
113,train,,15.89840351451527,0.0001,15.89840316772461,6.659043491413154,69.00463143989866,27.569110870361328
113,val,,40.76606743552468,0.0001,40.76606750488281,17.074860513762182,68.7418922776079,3.0288681983947754
114,train,,15.049194885022713,0.0001,15.049195289611816,6.30335291457058,68.3030643071744,26.544527292251587
114,val,,38.43535283406575,0.0001,38.43535232543945,16.098640853096192,66.49069997822063,3.6346805095672607
115,train,,14.563416836799597,0.0001,14.563416481018066,6.099884542338098,67.88899775092426,28.351715564727783
115,val,,38.34248873392741,0.0001,38.34249114990234,16.05974596535039,63.94547810378678,3.376600980758667
116,train,,14.300936611894809,0.0001,14.300936698913574,5.989944929773813,67.68533944497324,26.169965744018555
116,val,,35.976150847926284,0.0001,35.97615051269531,15.068604587695615,60.5978354089484,3.66026759147644
117,train,,15.328289285653367,0.0001,15.328289031982422,6.420251281596524,68.36314096769362,26.42408061027527
117,val,,39.04534919045188,0.0001,39.04534912109375,16.35413790829759,67.17320342080241,3.4051589965820312
118,train,,14.797903890641852,0.0001,14.797903060913086,6.198099206867651,69.11345687979295,26.30161142349243
118,val,,40.53559484770804,0.0001,40.53559494018555,16.978327118825735,69.59124167572203,3.5032591819763184
119,train,,15.06709747956658,0.0001,15.067096710205078,6.310850921573611,68.52708178158471,27.329902172088623
119,val,,38.13339446096709,0.0001,38.133392333984375,15.97216496149309,65.62975057210144,3.581720352172852
120,train,,14.950432838414253,0.0001,14.950432777404783,6.26198625295245,67.83789487055705,27.04681873321533
120,val,,39.77803713480632,0.0001,39.77803802490234,16.661024532351153,67.01819511567362,3.4074513912200928
121,train,,15.494284155874542,0.0001,15.49428367614746,6.489778110371421,68.24581460380922,26.207359313964844
121,val,,37.42127766464696,0.0001,37.4212760925293,15.673895193604055,62.84966445626917,3.6419119834899902
122,train,,14.416800025336268,0.0001,14.416799545288086,6.03847406348034,67.34220923411445,27.15437626838684
122,val,,36.64472983389189,0.0001,36.64473342895508,15.34864042965296,62.291151056951904,3.4680299758911133
123,train,,14.278088027620155,0.0001,14.278088569641112,5.980374994672932,67.55987651011878,26.253286600112915
123,val,,35.96094475948449,0.0001,35.96094512939453,15.062235815459047,60.996778059121695,3.263751983642578
124,train,,14.421480910946624,0.0001,14.421480178833008,6.040434546052972,66.8873528310846,27.923035383224487
124,val,,36.86667612249201,0.0001,36.866676330566406,15.44160117664135,63.02723904256099,3.3288726806640625
125,train,,13.527584129872947,0.0001,13.527584075927734,5.666026313776216,69.0199317339745,27.480223894119263
125,val,,38.51966668331262,0.0001,38.51966857910156,16.1339567017527,65.37325971632056,3.545817613601685
126,train,,14.326847419353449,0.0001,14.3268461227417,6.000797087584176,67.20436924853733,27.52367663383484
126,val,,38.86091197620738,0.0001,38.86091232299805,16.27688658645469,66.67506986427723,3.766524076461792
127,train,,14.201553846930816,0.0001,14.20155429840088,5.948318628043172,67.02397250704408,27.23875856399536
127,val,,38.05560392899947,0.0001,38.05560302734375,15.939582923498088,62.37982000101776,3.172323703765869
128,train,,14.157080318309642,0.0001,14.157081604003906,5.929691247478878,67.45128812358774,26.306102752685547
128,val,,37.11434153932514,0.0001,37.11434173583984,15.54533578995969,62.35825136797756,3.87679386138916
129,train,,13.755764262523716,0.0001,13.755763053894045,5.761599040299375,66.77865065718048,27.0459463596344
129,val,,37.50737614487157,0.0001,37.50737380981445,15.709957207999272,63.0411901092502,3.60818076133728
130,train,,14.13235645101528,0.0001,14.132357597351074,5.919335601452904,67.24735342724463,27.74618935585022
130,val,,38.4816720904726,0.0001,38.48167419433594,16.11804276008782,66.16840494148245,4.0051703453063965
131,train,,13.4662666609793,0.0001,13.466266632080078,5.640343512739145,68.28582293039493,28.56987476348877
131,val,,37.67439695416075,0.0001,37.67439651489258,15.779914639912434,65.95067626051116,3.398332357406616
132,train,,13.865807441428856,0.0001,13.86580753326416,5.807691151965228,67.02722525795954,28.391605854034424
132,val,,38.4281366406065,0.0001,38.42813873291016,16.095619441079297,65.85845009730149,3.609829902648926
133,train,,13.73149783330333,0.0001,13.731496810913086,5.751435128510331,67.08027417649507,28.747657299041748
133,val,,38.216648333000414,0.0001,38.21664810180664,16.007036625834058,65.74141088742125,3.1657793521881104
134,train,,13.222878404097123,0.0001,13.222878456115724,5.538400416193913,69.06859065337696,26.393861532211304
134,val,,38.72162394668117,0.0001,38.721622467041016,16.218545053728647,66.69929458725557,4.292267799377441
