epoch,phase,contrastive_loss,loss,lr,mae,rel_err_pct,rmse,time_sec
41,val,,45.81340449940075,0.0001,45.81340408325195,19.41909818786282,75.56764353875275,1.9389512538909912
42,train,,30.299430708451705,0.0001,30.299428939819336,12.843131773655816,84.96777019938942,15.85330080986023
42,val,,48.15942468354197,0.0001,48.159423828125,20.41351431318648,81.3833371065217,1.9188272953033447
43,train,,30.039568061700173,0.0001,30.03956794738769,12.73298352712413,83.64959875034518,15.762814998626707
43,val,,46.16431813095555,0.0001,46.1643180847168,19.5678414123907,82.029922608308,1.975772857666016
44,train,,29.68746283303206,0.0001,29.687463760375977,12.583735814210817,82.15334366293315,15.764191150665283
44,val,,45.44576099280155,0.0001,45.445762634277344,19.26326463786962,74.14058054529752,1.9283287525177
45,train,,28.69301881886492,0.0001,28.693017959594727,12.162216369518983,83.41115864630314,15.412697315216064
45,val,,41.21010400020715,0.0001,41.21010208129883,17.467879426605297,70.65804674849497,1.9263973236083984
46,train,,30.01087954485858,0.0001,30.01087951660156,12.720823255136906,84.97458259679773,15.665826559066772
46,val,,50.13486591685902,0.0001,50.13486099243164,21.250850220116995,79.32296522760606,1.9380443096160889
47,train,,28.94673931622746,0.0001,28.94673728942871,12.269761326655097,83.19158810860176,15.650588750839232
47,val,,44.59239737770774,0.0001,44.5923957824707,18.901544852642864,72.11416729741806,1.978046417236328
48,train,,27.409514255716346,0.0001,27.40951156616211,11.618171735016936,81.2601045399509,15.70211100578308
48,val,,47.28136520385742,0.0001,47.28136444091797,20.04132801102996,81.39691345211592,1.9577898979187007
49,train,,28.52356974026972,0.0001,28.523569107055664,12.090391453400056,82.3773294909619,15.710899353027344
49,val,,44.41281823822946,0.0001,44.412818908691406,18.82542693444904,70.96221692188563,1.918870210647583
50,train,,27.70395106948185,0.0001,27.703950881958008,11.7429768242357,81.0534009687055,15.654663801193236
50,val,,42.77071928544478,0.0001,42.77071762084961,18.12938334674556,69.22497855723756,1.9109199047088623
51,train,,26.619205785680705,0.0001,26.61920738220215,11.283182557629164,80.32963703352269,15.738360166549684
51,val,,48.195439078591086,0.0001,48.195438385009766,20.428779937523554,83.26516026563871,1.9293315410614007
52,train,,27.2952861310657,0.0001,27.295286178588867,11.569754594634066,81.39360806349445,15.67367959022522
52,val,,46.20234379623876,0.0001,46.20234298706055,19.58395916934356,75.18351896152174,1.962111234664917
53,train,,26.000628154767483,0.0001,26.000629425048828,11.0209836154716,79.05511329129824,15.752707481384276
53,val,,48.3458288712935,0.0001,48.34583282470703,20.49252818871403,78.1609073732275,1.938803434371948
54,train,,24.93887753085255,0.0001,24.938879013061523,10.570935514599125,78.77099174585146,15.676106452941896
54,val,,44.27774175008138,0.0001,44.277740478515625,18.768170737247907,74.49939374228994,1.9565978050231927
55,train,,26.371289996265965,0.0001,26.37129020690918,11.178096981344405,80.86848529595754,15.805974245071411
55,val,,46.21050280946674,0.0001,46.21049880981445,19.587416208304763,79.51381193894869,1.9299123287200928
56,train,,25.60988217620336,0.0001,25.609882354736328,10.85535619971532,79.42750478030264,15.477890014648438
56,val,,46.60148525816022,0.0001,46.60148620605469,19.753145491900643,78.66666597700389,1.894975662231445
57,train,,25.438758065323235,0.0001,25.438756942749023,10.782820634099895,80.67676995850478,16.008565425872803
57,val,,44.50859777277167,0.0001,44.50859832763672,18.86602531341899,74.19577275904942,1.915927171707153
58,train,,25.074326196021904,0.0001,25.07432746887207,10.628348555946149,78.41787914456275,15.71009397506714
58,val,,43.598508869517936,0.0001,43.59850692749024,18.48026148265761,74.55633749680506,1.938232183456421
59,train,,24.138756507334083,0.0001,24.13875770568848,10.231785116553269,77.88558941847009,15.725796699523926
59,val,,40.94557252363725,0.0001,40.94557189941406,17.355752033357273,68.63983360857236,1.917485237121582
60,train,,25.523097927722866,0.0001,25.52309799194336,10.81857058869088,79.2596849366057,15.790334224700928
60,val,,40.68897314360648,0.0001,40.68897247314453,17.246986279024274,66.41812393842513,1.9713640213012693
61,train,,24.07454638497196,0.0001,24.07454490661621,10.204566998295054,78.44830914067715,15.764418363571169
61,val,,47.77067061915543,0.0001,47.77067184448242,20.24873256225256,78.33738319262874,1.9310266971588133
62,train,,23.995615785129942,0.0001,23.995615005493164,10.171110687187069,77.7591778897755,15.625597476959229
62,val,,41.68225647897432,0.0001,41.682254791259766,17.668012553969845,69.99593668452299,1.943878173828125
63,train,,23.41847129911686,0.0001,23.41847038269043,9.926474246750027,77.70590716163412,15.689167499542236
63,val,,44.19434745094993,0.0001,44.1943473815918,18.732822594717152,75.56057108269994,2.0064072608947754
64,train,,22.869548960727474,0.0001,22.869548797607425,9.693800810408124,76.6511476593795,15.481668949127195
64,val,,41.87860750140566,0.0001,41.87860870361328,17.751241817978144,70.55582203785525,1.9162285327911377
65,train,,23.258853045376863,0.0001,23.25885391235352,9.858817019088924,77.52709644758889,15.7916157245636
65,val,,41.07568347815311,0.0001,41.07568740844727,17.41090457869287,68.00837566179808,1.92585563659668
66,train,,22.42678013425885,0.0001,22.4267807006836,9.506123048386335,76.72438879481217,15.760220527648926
66,val,,42.07712071736653,0.0001,42.07712173461914,17.8353862756497,70.71113041695592,1.955988407135009
67,train,,22.985895165851225,0.0001,22.98589515686035,9.743116974954932,77.91701690540712,15.482393741607666
67,val,,45.84508008089932,0.0001,45.84507751464844,19.432523723173777,76.28115078342584,1.9470655918121336
68,train,,21.303247017651696,0.0001,21.30324935913086,9.029887634839293,75.90167300424774,15.969879388809204
68,val,,42.72293201793324,0.0001,42.722930908203125,18.109127814908828,73.30721155265013,1.956556797027588
69,train,,22.225323885779588,0.0001,22.225322723388672,9.420730305361644,77.010877757423,15.80569052696228
69,val,,40.79175995335434,0.0001,40.7917594909668,17.29055499502497,68.83109918375378,1.935727596282959
70,train,,22.54448538243972,0.0001,22.54448699951172,9.55601565558502,76.74586460764515,15.715246677398682
70,val,,40.976445307876126,0.0001,40.97644805908203,17.368839626131795,72.36637740086897,1.9152228832244875
71,train,,21.86961625481294,0.0001,21.869617462158203,9.26995619170956,76.31192413787639,15.521180868148804
71,val,,38.59828072750207,0.0001,38.5982780456543,16.360795846755295,65.59099193224822,2.045289993286133
72,train,,21.342223187969992,0.0001,21.34222221374512,9.046407203851652,76.69338939284468,15.754084587097168
72,val,,41.17569235599402,0.0001,41.17569351196289,17.45329453819089,71.25959707843744,1.9043281078338623
73,train,,21.461402924534447,0.0001,21.461402893066406,9.096924762200272,76.582455945169,15.744343519210815
73,val,,44.93694316979611,0.0001,44.93694305419922,19.047589387729097,76.11388978859246,1.938535451889038
74,train,,20.55791830711493,0.0001,20.557918548583984,8.713961488711858,74.43453499552476,15.71028470993042
74,val,,42.29788473880652,0.0001,42.29788589477539,17.928962402292566,71.84344755808459,1.93253493309021
75,train,,19.26974798645636,0.0001,19.26974868774414,8.167940132914099,73.22965267738199,15.596111536026
75,val,,42.69066356312145,0.0001,42.69066619873047,18.095451652357937,74.1171047386752,1.918853998184204
76,train,,20.42593001163367,0.0001,20.425931930541992,8.658015829430973,74.9701568229819,15.835100889205933
76,val,,38.32667215520685,0.0001,38.32666778564453,16.245667394427763,65.26525279699949,1.9323148727416992
77,train,,19.628131169662733,0.0001,19.628129959106445,8.319848536945685,74.5172975672008,15.7545645236969
77,val,,37.487391061493845,0.0001,37.48738861083984,15.889919005311253,60.326123785119,1.930562973022461
78,train,,19.98504872948232,0.0001,19.985048294067383,8.471136840677143,74.18092128055063,15.661916732788086
78,val,,38.98934992009943,0.0001,38.989349365234375,16.526560703249746,69.21782589676593,1.9477438926696773
79,train,,19.97313155100402,0.0001,19.973133087158203,8.466086297554734,74.69199450388743,15.933639526367188
79,val,,43.201469444506095,0.0001,43.20146942138672,18.3119677164647,72.68312674935291,1.944735765457153
80,train,,19.63492093648172,0.0001,19.63492012023925,8.322726707830235,74.67359310902684,15.754626750946043
80,val,,42.35145640517726,0.0001,42.35145568847656,17.951669230230877,68.33605495088226,1.933593511581421
81,train,,19.94298034051452,0.0001,19.94297981262207,8.453305116792418,74.69458648389454,15.688478946685793
81,val,,45.55897413311583,0.0001,45.5589714050293,19.311250861092947,69.65835643405427,1.9115805625915527
82,train,,19.14447024823841,0.0001,19.14447021484375,8.114837880094159,74.47872559601332,15.445358991622925
82,val,,41.679751725630325,0.0001,41.67974853515625,17.6669502178625,72.58490112339997,1.9662511348724363
83,train,,18.493434416645705,0.0001,18.49343490600586,7.838881119413454,73.52461920272862,15.748513221740724
83,val,,38.588783194802026,0.0001,38.58878326416016,16.356771258366884,67.53778239460672,1.907167911529541
84,train,,19.621058730565338,0.0001,19.62105941772461,8.316851520240903,73.90669925867681,15.688082456588743
84,val,,42.05258509318034,0.0001,42.05258560180664,17.824986053667274,76.25404702374819,1.934301853179932
85,train,,18.380934500132344,0.0001,18.38093376159668,7.791194840401267,72.58699320147687,15.561575174331663
85,val,,40.85171691432144,0.0001,40.85171508789063,17.315968597154598,69.86373805151891,1.9150893688201904
86,train,,18.4929644356673,0.0001,18.492963790893555,7.838681426096465,73.91708760390759,15.568707942962646
86,val,,40.81736149643407,0.0001,40.81736373901367,17.301407962989217,67.23454385000875,1.9262421131134035
87,train,,18.96698945684465,0.0001,18.96698951721192,8.039608475886793,74.95325366103195,15.797548055648804
87,val,,40.56272236217152,0.0001,40.56272506713867,17.19347332092285,69.56982076257995,1.900118589401245
88,train,,18.22326509623415,0.0001,18.2232666015625,7.72436387415702,73.15651364219902,15.59456753730774
88,val,,42.39095662434896,0.0001,42.39095687866211,17.968412746808614,71.49514092427016,1.9304234981536863
89,train,,18.038299679996992,0.0001,18.038299560546875,7.64596120570194,73.14646453135995,15.64486837387085
89,val,,40.47694225889264,0.0001,40.4769401550293,17.1571113507828,68.6149632630795,1.9290375709533687
90,train,,18.758368330933028,0.0001,18.75836753845215,7.951179100883909,74.34228863107626,15.651443481445312
90,val,,41.77267624826143,0.0001,41.77267456054688,17.70633911828101,69.85191507083037,1.9227936267852783
91,train,,18.33949007169165,0.0001,18.33949089050293,7.773628296305904,72.56671230237043,15.684475660324097
91,val,,39.44499157992277,0.0001,39.44499206542969,16.719695671295273,67.17729210245639,1.959918975830078
92,train,,18.69252997761222,0.0001,18.692529678344727,7.923272161953325,73.40186302876617,15.63927125930786
92,val,,37.41978572498668,0.0001,37.41978454589844,15.861263418561787,62.55971171046807,1.937635898590088
93,train,,17.787575660731253,0.0001,17.787574768066406,7.539685554264914,72.8952185717623,15.469233989715576
93,val,,40.46224436904445,0.0001,40.46224594116211,17.15088285963288,69.65752578463794,1.9346392154693604
94,train,,17.05776415063877,0.0001,17.05776596069336,7.230338777423564,71.87973489838774,15.588242292404177
94,val,,42.4117412220348,0.0001,42.4117431640625,17.977223507004858,72.17091936204291,1.952982902526856
95,train,,17.86552320409704,0.0001,17.865522384643555,7.572725500764603,73.23932369401189,15.669754981994627
95,val,,42.48923836910363,0.0001,42.48923873901367,18.010071844935982,72.89930113155235,1.9277522563934328
96,train,,17.038460904259473,0.0001,17.03845977783203,7.2221553938018195,72.662876041948,15.671942472457886
96,val,,41.48034612482245,0.0001,41.48034286499024,17.582427393906134,74.11464738519135,1.9334442615509035
97,train,,16.246756887596465,0.0001,16.24675750732422,6.8865736042628205,71.39505519467016,15.3566792011261
97,val,,39.80369565559156,0.0001,39.80369567871094,16.871740707590586,67.9427823958329,2.070600748062134
98,train,,16.95005358943233,0.0001,16.95005226135254,7.184681770579979,72.44737785864821,15.836153030395508
98,val,,39.30354059392756,0.0001,39.30353927612305,16.659737550752627,66.70053908374729,1.937361240386963
99,train,,16.88940465394094,0.0001,16.889404296875,7.158974692036152,73.05444980778891,15.816669464111328
99,val,,37.66270784320253,0.0001,37.6627082824707,15.96423240737753,62.18590803552783,1.943676710128784
100,train,,17.026640421292598,0.0001,17.026639938354492,7.217145274427788,72.5943923507956,15.648213863372805
100,val,,39.29811489220822,0.0001,39.29811477661133,16.657438247944945,65.99544994969351,1.937096118927002
101,train,,15.620818315371118,0.0001,15.620819091796877,6.621254757205403,70.97779692446082,16.690542459487915
101,val,,39.20972884207061,0.0001,39.2097282409668,16.61997351794917,70.06791487772773,1.9663221836090088
102,train,,16.528674622095796,0.0001,16.528675079345703,7.006071055319488,71.55585053714161,16.381232976913452
102,val,,40.0224667635831,0.0001,40.02246856689453,16.96447278636734,72.95353495012253,1.9377436637878416
103,train,,16.14158749179005,0.0001,16.14158821105957,6.841995103025972,72.39704098213373,15.754528999328612
103,val,,40.37283963290128,0.0001,40.372840881347656,17.11298640400444,69.89206242932741,1.9559128284454343
104,train,,16.266934564378527,0.0001,16.266935348510742,6.895126460944745,71.52932500686344,15.68191647529602
104,val,,39.143221074884586,0.0001,39.14322280883789,16.59178361278101,67.22731015345438,1.9311943054199217
105,train,,16.122730633385654,0.0001,16.122730255126953,6.834001711021606,72.13538432610586,15.68199896812439
105,val,,42.48954153349905,0.0001,42.489540100097656,18.010199583980853,73.77312600868795,1.9228768348693848
106,train,,16.255265484434187,0.0001,16.255266189575195,6.89018021109315,72.61988673372295,15.62907075881958
106,val,,39.317419502951886,0.0001,39.31741714477539,16.66562001461644,66.34281897015117,1.930943250656128
107,train,,16.060931866578382,0.0001,16.060932159423828,6.807807122072335,71.12252851593509,15.790773391723633
107,val,,44.085324212276575,0.0001,44.08532333374024,18.686610165572606,78.04229997852126,1.906599044799805
108,train,,16.06185705910628,0.0001,16.061857223510742,6.808199232431607,71.79652645454027,15.551135778427124
108,val,,40.19921768650864,0.0001,40.19921875,17.039392544659275,69.62893419091304,1.9045090675354004
109,train,,15.583158624051798,0.0001,15.583157539367676,6.605291014733247,71.1826264519212,15.77943730354309
109,val,,38.954072732636426,0.0001,38.95407104492188,16.51160715025014,67.28933053542924,1.919646978378296
110,train,,16.10973742578166,0.0001,16.109737396240234,6.828494379542518,72.14123585132327,15.662045001983644
110,val,,36.97740182587594,0.0001,36.97740173339844,15.673748968490594,62.52944814058113,1.9121322631835933
111,train,,15.996644054117429,0.0001,15.99664306640625,6.780556664815417,71.39138931797028,15.740184783935549
111,val,,40.643943971576114,0.0001,40.64394378662109,17.227899801990606,70.67462650790063,1.903515100479126
112,train,,15.878345304546936,0.0001,15.878345489501951,6.730413430376784,70.30073512684629,15.472033262252808
112,val,,41.224638644131744,0.0001,41.224639892578125,17.47404162280788,73.79247982094788,1.93342399597168
113,train,,15.179377044009842,0.0001,15.179377555847168,6.434139289523559,71.31869632370253,15.707984447479248
113,val,,44.61448428992069,0.0001,44.61448287963867,18.910906992766968,77.28660767922538,1.9599740505218504
114,train,,15.196660980712686,0.0001,15.196661949157717,6.441465689679679,71.47340933653228,15.837395191192629
114,val,,38.24688803932884,0.0001,38.24689102172852,16.211852120435466,69.31415546940971,1.9110581874847408
115,train,,15.162630860171332,0.0001,15.162630081176758,6.427040475070809,71.23664896842074,15.868831396102903
115,val,,40.08687429717093,0.0001,40.08687210083008,16.991771752121274,73.25736551066043,2.0103588104248047
116,train,,14.755245654430452,0.0001,14.75524616241455,6.254361136409896,70.32009681182898,15.92065930366516
116,val,,41.24631978815252,0.0001,41.24631881713867,17.483230749288932,71.95171856660201,1.931037187576294
117,train,,14.836417557173707,0.0001,14.836417198181152,6.288767405604776,70.81343776960698,15.853886365890505
117,val,,38.52143265695283,0.0001,38.52143096923828,16.328222390313137,67.5112801627902,1.9501399993896484
118,train,,14.377448004905624,0.0001,14.377449035644531,6.094222861445931,70.2865229791601,15.780893087387083
118,val,,40.22513305201675,0.0001,40.22513198852539,17.050376485568265,71.19206800532626,1.9225177764892576
119,train,,14.75565087000529,0.0001,14.755650520324709,6.2545325331030215,70.73032453335522,15.592322826385498
119,val,,40.38263378721295,0.0001,40.38263320922852,17.117137114487786,72.56250336455633,1.9831347465515137
120,train,,14.469825266186236,0.0001,14.469825744628906,6.133378921075287,70.18479026937567,15.738191604614258
120,val,,38.819617785829486,0.0001,38.819618225097656,16.45461613283836,67.20450002952741,1.9572439193725584
121,train,,14.04524161213576,0.0001,14.045241355895996,5.953408755156827,68.89206557520794,15.748058557510376
121,val,,40.11703918919419,0.0001,40.11703872680664,17.004558592207875,69.54956921595561,1.9348576068878167
122,train,,15.02606279520876,0.0001,15.026062965393066,6.369153263155305,70.99581853884072,15.78431487083435
122,val,,40.18299026489258,0.0001,40.18299102783203,17.032514039635448,74.65523296188788,1.918182611465454
123,train,,14.464791730758716,0.0001,14.464792251586914,6.131245355635869,70.6682217025004,15.490967273712158
123,val,,41.82921480121035,0.0001,41.8292121887207,17.73030393326881,75.03001677974456,1.9189457893371584
124,train,,14.54259046111444,0.0001,14.542590141296388,6.1642218368506025,69.79153529216491,15.868637084960938
124,val,,40.85099799416282,0.0001,40.85099792480469,17.315664610566802,71.71708535649822,1.950395584106445
125,train,,13.64412535079802,0.0001,13.644125938415527,5.7833864694768335,69.68258811164738,15.733332633972168
125,val,,39.356176965886895,0.0001,39.356178283691406,16.682049842906775,67.671202158396,1.903885126113892
126,train,,13.532821639218314,0.0001,13.532821655273438,5.736207508506796,69.34981947299863,15.689025640487673
126,val,,38.00996029015744,0.0001,38.00996017456055,16.111423359967734,65.59643351466411,1.9425265789031985
127,train,,13.82472209545097,0.0001,13.824722290039062,5.859936517543725,70.52100681601014,15.472743034362791
127,val,,39.78330577503551,0.0001,39.783302307128906,16.863096493237656,71.79867890824141,1.9302821159362795
128,train,,13.80111316398338,0.0001,13.80111312866211,5.849929214395142,70.30052675833944,15.664333581924438
128,val,,37.84777381203392,0.0001,37.847774505615234,16.04267711652793,65.99636738345907,1.930107593536377
129,train,,13.921716470429391,0.0001,13.921717643737791,5.901050299307052,70.28541144860718,15.74951195716858
129,val,,38.6623923330596,0.0001,38.662391662597656,16.387971924314158,68.95587427954379,1.9393649101257324
130,train,,13.931108814457852,0.0001,13.931107521057127,5.905030421572399,69.8212981251065,15.852625608444214
130,val,,41.03355532559482,0.0001,41.0335578918457,17.393046983609857,71.9175315737147,1.9098553657531736
131,train,,14.099443773468735,0.0001,14.099445343017578,5.976384401022718,70.0402820759686,15.823599338531494
131,val,,40.37793391834606,0.0001,40.37793731689453,17.115146649117708,70.60857801331578,1.9377152919769287
132,train,,13.22375376569703,0.0001,13.223752975463867,5.605201416286768,69.31879057342604,15.756968021392822
132,val,,41.48370035344904,0.0001,41.483699798583984,17.583850309849,73.15917670886374,1.9735395908355715
133,train,,13.685438316036956,0.0001,13.68543815612793,5.800897633036918,69.06158087623683,15.69417929649353
133,val,,40.06402113943389,0.0001,40.06402206420898,16.982086222010153,70.76201104428314,1.9260165691375728
134,train,,13.370568732701567,0.0001,13.370569229125977,5.66743296844051,69.00102962886677,15.529631853103638
134,val,,39.73110813950047,0.0001,39.73110961914063,16.84097338422591,67.98422955914114,1.894015073776245
