epoch,phase,loss,lr,mae,rel_err_pct,rmse,time_sec
1,train,218.7223643190532,0.0001,218.7223663330078,92.70378728379964,308.03077920477364,37.73833870887756
1,val,209.23362251050543,0.0001,209.23361206054688,88.68205199970046,297.3808716318183,4.709318161010742
2,train,175.00260237876816,0.0001,175.0026092529297,74.17350559198479,260.78270108943195,36.88929629325867
2,val,148.448921064897,0.0001,148.4489288330078,62.91893303576429,221.00457786548225,4.685884952545166
3,train,124.32728769835398,0.0001,124.32728576660156,52.69516074881571,198.37534459642407,48.59365630149841
3,val,94.15690848610618,0.0001,94.15689849853516,39.90767490244984,145.5776143398256,7.434837818145752
4,train,94.1208374485825,0.0001,94.12084197998048,39.89239262618323,160.9332220305211,65.34066605567932
4,val,98.90155154141512,0.0001,98.90155029296876,41.918658955206496,150.07862522691232,7.306278944015503
5,train,81.66465880525634,0.0001,81.66465759277344,34.61293498698905,143.2363104279079,65.61474323272705
5,val,77.03625143802527,0.0001,77.0362548828125,32.65122221090762,113.44195067026573,8.118610858917236
6,train,74.92585101914325,0.0001,74.92584991455078,31.75674334997441,132.89240978372317,61.87540769577026
6,val,87.3398542693167,0.0001,87.33985900878906,37.01832531583212,137.6450513322219,8.2686288356781
7,train,74.19596473359901,0.0001,74.19596862792969,31.447388798486383,134.17757299098088,63.653083086013794
7,val,77.21381868304628,0.0001,77.21382141113281,32.72648241381111,126.67068293043384,8.06791353225708
8,train,71.33700679689144,0.0001,71.33700561523438,30.23563938563651,129.68523341392805,64.14465165138245
8,val,63.14486745198568,0.0001,63.14487457275391,26.76346785408016,100.46810847384609,7.797057628631592
9,train,66.98171636921789,0.0001,66.98171997070312,28.389685171077154,124.8662057401341,63.93273878097534
9,val,69.35678116769502,0.0001,69.35678100585938,29.396336463921497,110.2924202688018,8.571970224380493
10,train,67.10164960867628,0.0001,67.10165405273438,28.440518306321195,126.3800807274924,61.4540958404541
10,val,66.02045033772787,0.0001,66.02044677734375,27.982256944728444,103.87911299769314,8.158732175827026
11,train,64.54472815516822,0.0001,64.54473114013672,27.35678625932224,123.64681619940724,65.15263891220093
